EV, LA, Hits, Outs
63, -68, 1, 0
82, -55, 1, 3
68, 10, 2, 9
109, 48, 0, 1
40, -52, 3, 1
45, 63, 0, 1
86, 64, 0, 18
77, 15, 18, 5
89, 69, 0, 12
75, -58, 1, 1
42, -6, 0, 1
61, 7, 0, 3
80, 20, 36, 6
33, -55, 0, 1
74, -54, 3, 3
93, -41, 0, 2
79, 61, 0, 10
63, 53, 0, 1
82, 66, 0, 12
95, 5, 34, 34
114, 18, 3, 3
67, -57, 0, 1
86, -44, 1, 6
72, 21, 13, 0
70, -52, 0, 2
89, -39, 0, 4
75, 63, 0, 10
28, -49, 0, 1
88, 2, 9, 26
107, 15, 29, 10
74, 67, 0, 10
93, 80, 0, 3
65, 18, 2, 6
63, -55, 0, 3
104, -54, 0, 1
49, 10, 0, 1
68, 23, 4, 0
81, -38, 1, 11
67, 64, 0, 6
86, 77, 0, 8
70, 69, 0, 4
102, 21, 43, 39
74, -41, 0, 2
60, 24, 2, 6
93, -28, 0, 8
63, 66, 0, 2
51, -25, 1, 0
35, -33, 0, 1
95, 18, 29, 35
81, 83, 0, 3
67, -44, 0, 9
53, 21, 0, 2
72, 34, 7, 4
70, -39, 1, 4
56, 26, 0, 1
69, -35, 0, 15
74, 80, 0, 3
113, 8, 3, 1
46, 18, 1, 0
60, -84, 0, 1
90, 24, 7, 48
35, 88, 0, 1
62, -38, 0, 12
81, -25, 0, 11
26, 39, 0, 1
67, 77, 0, 1
39, -22, 0, 1
70, 82, 0, 2
83, 21, 9, 4
102, 34, 22, 12
96, -40, 0, 5
41, 24, 1, 1
55, -78, 0, 2
60, 37, 1, 2
99, -35, 0, 1
44, 29, 0, 1
16, -33, 1, 0
35, -20, 0, 2
76, -19, 1, 16
117, 19, 1, 0
62, 83, 0, 2
34, 21, 1, 4
53, 34, 1, 1
92, -38, 0, 5
37, 26, 1, 0
56, 39, 1, 2
97, 40, 8, 31
50, -35, 0, 1
69, -22, 0, 9
55, 43, 0, 2
96, 81, 0, 2
41, -84, 0, 2
113, 21, 5, 0
27, -19, 0, 1
71, 24, 13, 0
90, 37, 1, 34
62, -25, 0, 6
103, -24, 0, 11
106, -19, 4, 9
64, -16, 1, 9
36, -78, 0, 1
55, -65, 1, 2
96, -27, 0, 10
41, 37, 0, 1
99, -22, 2, 13
85, 43, 1, 24
38, -32, 0, 1
76, -6, 1, 23
59, 27, 3, 2
92, -25, 1, 14
78, 40, 0, 20
97, 53, 0, 9
50, -22, 0, 2
91, -21, 2, 16
110, -8, 3, 4
55, 56, 0, 4
94, -16, 3, 31
27, -6, 0, 1
85, -65, 0, 1
71, 37, 2, 3
112, 38, 1, 0
84, -24, 3, 13
103, -11, 6, 21
87, -19, 2, 20
106, -6, 14, 21
59, -81, 0, 4
105, 35, 14, 2
64, -3, 0, 5
108, 40, 4, 2
80, -59, 0, 3
66, 43, 2, 6
85, 56, 0, 12
98, -5, 21, 47
54, -75, 1, 1
73, -62, 1, 2
59, 40, 0, 1
78, 53, 2, 10
91, -8, 3, 25
110, 5, 15, 11
77, 57, 0, 5
75, -16, 0, 16
94, -3, 19, 41
80, 62, 0, 17
33, -13, 1, 1
66, -65, 1, 3
65, -61, 1, 2
84, -11, 1, 26
87, -6, 7, 21
73, 59, 0, 3
86, -1, 6, 21
86, -2, 10, 17
58, -64, 1, 1
89, 3, 9, 17
77, -51, 0, 3
42, -72, 0, 2
61, -59, 0, 3
80, -46, 1, 6
66, 56, 0, 6
79, -5, 2, 9
24, 59, 0, 1
98, 8, 39, 28
43, 72, 0, 1
63, -13, 0, 6
101, 13, 77, 11
54, -62, 1, 1
100, 54, 0, 7
72, -45, 1, 7
58, 57, 0, 3
77, 70, 0, 6
75, -3, 4, 16
116, -2, 1, 0
116, -1, 1, 0
61, 62, 0, 3
80, 75, 0, 9
88, -64, 1, 0
52, 13, 0, 1
93, 14, 32, 1
46, -61, 1, 2
65, -48, 1, 3
51, 17, 0, 1
49, -56, 1, 2
109, -5, 7, 9
68, -43, 1, 6
73, 72, 0, 4
67, -2, 2, 9
67, -1, 0, 2
86, 11, 32, 25
72, 76, 0, 2
58, -51, 1, 5
70, 3, 1, 13
89, 16, 41, 1
61, -46, 1, 5
88, 57, 0, 21
47, 19, 0, 1
79, 8, 12, 15
82, 13, 21, 11
68, 78, 0, 3
95, -48, 0, 1
81, 17, 23, 0
34, -58, 0, 1
53, -45, 0, 1
72, -32, 0, 10
58, 70, 0, 1
56, -40, 1, 2
116, 11, 4, 0
61, 75, 0, 1
88, -51, 2, 0
74, 14, 6, 13
93, 27, 3, 46
46, -48, 2, 1
49, -43, 0, 1
90, -42, 1, 4
109, 8, 19, 9
67, 11, 1, 6
26, -27, 0, 1
72, 89, 0, 1
70, 16, 7, 5
111, 17, 13, 2
56, 81, 0, 1
83, -45, 1, 1
102, -32, 0, 1
88, 70, 0, 12
41, -42, 0, 2
60, -29, 0, 1
65, 86, 0, 1
44, -37, 0, 1
104, 14, 78, 22
49, 78, 0, 1
21, 16, 0, 1
62, 17, 3, 1
81, 30, 0, 21
34, -45, 0, 4
53, -32, 0, 1
39, 33, 1, 0
37, -40, 0, 1
56, -27, 0, 1
97, -26, 0, 13
83, 76, 0, 10
42, 75, 0, 1
74, 27, 16, 5
32, 30, 0, 2
71, -42, 1, 7
30, -80, 0, 2
90, -29, 1, 14
76, 36, 1, 17
95, 86, 0, 1
48, -26, 0, 1
92, 17, 33, 16
111, 30, 16, 0
23, -83, 0, 1
83, -32, 0, 10
50, 20, 0, 1
69, 33, 4, 1
27, 36, 0, 1
25, -37, 0, 1
104, 27, 53, 8
71, 79, 0, 7
57, -85, 0, 2
62, 30, 1, 2
103, 31, 25, 7
106, 36, 15, 6
59, -39, 0, 2
78, -26, 1, 14
97, -13, 7, 32
36, -23, 0, 1
96, 28, 27, 68
55, -10, 0, 1
99, 33, 13, 35
30, -67, 1, 3
71, -29, 0, 3
76, 49, 0, 9
48, -13, 0, 1
92, 30, 5, 44
45, -82, 0, 1
64, -69, 1, 2
50, 33, 0, 1
69, 46, 0, 3
22, -66, 1, 0
108, -26, 0, 5
66, -23, 0, 7
85, -10, 2, 22
57, -72, 3, 2
84, 31, 0, 16
103, 44, 0, 6
87, 36, 1, 32
106, 49, 2, 1
59, -26, 0, 3
78, -13, 1, 17
64, 52, 0, 4
96, 41, 1, 47
99, 46, 1, 22
52, -66, 2, 0
57, 49, 1, 0
98, 50, 0, 21
15, 52, 0, 1
101, 55, 1, 7
73, -7, 1, 13
45, -69, 1, 2
64, -56, 1, 2
105, -18, 0, 10
91, 47, 0, 26
108, -13, 0, 6
75, 39, 0, 8
94, 52, 0, 25
66, -10, 0, 5
52, 55, 0, 2
38, -72, 1, 2
24, -7, 0, 1
84, 44, 0, 26
87, 49, 0, 14
100, -12, 8, 45
64, 65, 0, 2
58, -9, 0, 4
77, 4, 8, 7
75, -69, 0, 1
61, -4, 0, 5
80, 9, 16, 14
52, -53, 2, 3
93, -52, 0, 1
79, 50, 0, 18
98, 63, 0, 8
82, 55, 1, 16
101, 68, 0, 1
54, -7, 0, 1
73, 6, 5, 11
114, 7, 4, 1
67, -68, 0, 2
86, -55, 1, 2
91, 60, 0, 19
70, -63, 0, 5
75, 52, 0, 6
94, 65, 0, 22
88, -9, 3, 23
47, -47, 0, 3
107, 4, 24, 20
79, -58, 1, 0
24, 6, 1, 0
65, 7, 0, 6
63, -66, 0, 3
82, -53, 0, 3
68, 12, 1, 5
109, 50, 0, 1
40, -50, 1, 3
100, 1, 31, 37
67, 53, 0, 2
86, 66, 0, 15
58, 4, 1, 3
70, 58, 0, 9
77, 17, 13, 3
89, 71, 0, 10
61, 9, 0, 2
80, 22, 19, 9
33, -53, 0, 1
74, -52, 1, 8
93, -39, 0, 5
79, 63, 0, 11
32, -49, 0, 2
63, 55, 1, 2
51, -36, 0, 2
82, 68, 0, 17
95, 7, 24, 21
114, 20, 5, 1
67, -55, 2, 2
53, 10, 1, 0
86, -42, 0, 5
72, 23, 10, 0
70, -50, 1, 4
89, -37, 0, 4
56, 15, 0, 1
88, 4, 19, 25
47, -34, 1, 0
74, 69, 0, 5
93, 82, 0, 2
65, 20, 3, 4
63, -53, 0, 4
49, 12, 0, 1
68, 25, 8, 0
62, -49, 1, 5
81, -36, 1, 6
67, 66, 0, 3
86, 79, 0, 3
39, -33, 0, 1
70, 71, 0, 3
42, 9, 1, 0
83, 10, 14, 17
28, 74, 0, 1
102, 23, 58, 36
74, -39, 1, 8
60, 26, 2, 3
32, -36, 0, 2
63, 68, 0, 3
104, 69, 0, 2
51, -23, 0, 1
95, 20, 13, 36
62, 72, 0, 5
81, 85, 0, 1
53, 23, 1, 2
72, 36, 5, 10
92, -49, 0, 1
56, 28, 1, 4
69, -33, 0, 6
74, 82, 0, 3
113, 10, 8, 1
60, -82, 0, 2
104, -39, 0, 1
30, -25, 0, 4
90, 26, 9, 37
49, 25, 0, 1
62, -36, 0, 6
81, -23, 1, 9
48, 29, 1, 0
92, 72, 0, 4
39, -20, 0, 1
23, -28, 0, 1
83, 23, 15, 12
102, 36, 20, 25
69, 88, 0, 1
96, -38, 0, 4
41, 26, 0, 1
55, -76, 0, 5
60, 39, 1, 2
99, -33, 2, 4
44, 31, 0, 2
117, 21, 1, 0
76, -17, 0, 22
62, 85, 0, 1
48, -79, 0, 2
92, -36, 0, 7
78, 29, 4, 19
97, 42, 3, 29
50, -33, 0, 4
69, -20, 0, 7
110, -19, 0, 5
55, 45, 0, 2
96, 83, 0, 1
113, 23, 4, 0
27, -17, 0, 1
71, 26, 12, 1
90, 39, 0, 41
84, -35, 1, 9
43, -73, 0, 2
103, -22, 0, 11
87, -30, 2, 13
106, -17, 2, 12
78, -79, 0, 1
105, 24, 48, 5
64, -14, 0, 7
36, -76, 1, 2
108, 29, 35, 0
55, -63, 2, 6
96, -25, 1, 11
99, -20, 1, 20
44, 44, 1, 0
85, 45, 0, 10
57, -17, 0, 2
76, -4, 5, 14
84, 86, 0, 1
73, -73, 1, 1
59, 29, 1, 1
78, 42, 0, 21
97, 55, 0, 7
50, -20, 0, 2
91, -19, 2, 24
110, -6, 4, 2
55, 58, 0, 1
94, -14, 2, 37
66, -76, 1, 0
52, -11, 0, 1
71, 39, 2, 6
43, -60, 1, 2
84, -22, 1, 16
103, -9, 9, 22
87, -17, 3, 20
73, 48, 1, 4
106, -4, 9, 19
105, 37, 18, 15
58, -75, 1, 1
108, 42, 1, 2
22, 2, 0, 1
61, -70, 0, 3
80, -57, 0, 1
66, 45, 1, 4
85, 58, 0, 14
38, -17, 0, 1
79, -16, 0, 19
98, -3, 31, 42
82, -11, 1, 17
101, 2, 21, 27
54, -73, 0, 2
73, -60, 0, 1
59, 42, 0, 3
100, 43, 3, 18
31, -57, 0, 1
91, -6, 10, 29
77, 59, 0, 9
75, -14, 0, 20
80, 64, 0, 11
33, -11, 1, 0
52, 2, 0, 2
65, -59, 0, 4
109, -16, 0, 7
54, 48, 0, 4
68, -54, 0, 9
73, 61, 0, 4
58, -62, 1, 4
89, 5, 13, 13
77, -49, 0, 3
61, -57, 1, 6
80, -44, 0, 4
66, 58, 0, 5
79, -3, 4, 17
98, 10, 41, 14
65, 62, 0, 4
63, -11, 0, 8
82, 2, 9, 22
101, 15, 45, 20
68, 67, 0, 5
54, -60, 2, 3
21, -8, 0, 1
95, -59, 0, 2
100, 56, 0, 6
72, -43, 1, 9
58, 59, 0, 2
77, 72, 0, 8
61, 64, 0, 1
80, 77, 0, 6
74, 3, 2, 28
93, 16, 35, 8
46, -59, 1, 1
65, -46, 1, 2
51, 19, 0, 2
49, -54, 2, 2
109, -3, 6, 7
68, -41, 1, 2
95, 62, 0, 14
86, 13, 29, 7
72, 78, 0, 9
70, 5, 4, 6
89, 18, 24, 12
42, -57, 0, 1
83, -56, 1, 0
88, 59, 1, 12
60, -40, 1, 6
46, 62, 0, 1
65, 75, 0, 2
63, 2, 0, 2
104, 3, 35, 34
49, 67, 0, 1
68, 80, 0, 6
95, -46, 0, 1
40, 18, 1, 1
81, 19, 21, 0
34, -56, 0, 4
53, -43, 2, 0
72, -30, 0, 5
58, 72, 0, 1
56, -38, 0, 1
116, 13, 0, 1
74, 16, 9, 6
93, 29, 7, 42
60, 81, 0, 2
46, -46, 0, 1
51, 32, 0, 2
49, -41, 0, 1
90, -40, 0, 8
95, 75, 0, 1
67, 13, 2, 5
26, -25, 0, 2
70, 18, 13, 3
111, 19, 20, 2
56, 83, 0, 2
83, -43, 0, 3
28, 21, 1, 0
69, 22, 9, 0
102, -30, 0, 8
88, 72, 0, 7
41, -40, 0, 2
60, -27, 0, 3
104, 16, 32, 16
90, 81, 0, 3
62, 19, 1, 2
81, 32, 1, 24
34, -43, 0, 1
37, -38, 0, 1
56, -25, 0, 3
97, -24, 0, 8
83, 78, 0, 7
96, 17, 29, 26
55, -21, 0, 2
27, -83, 0, 1
99, 22, 19, 39
32, 32, 1, 0
71, -40, 0, 13
90, -27, 1, 16
76, 38, 2, 13
29, -37, 0, 1
92, 19, 28, 24
111, 32, 6, 0
105, -42, 0, 2
50, 22, 0, 2
69, 35, 4, 0
41, -27, 2, 0
27, 38, 0, 1
85, -21, 0, 26
71, 81, 0, 8
57, -83, 1, 0
76, -70, 1, 0
62, 32, 3, 2
103, 33, 26, 15
106, 38, 11, 5
59, -37, 2, 2
78, -24, 0, 14
97, -11, 14, 26
96, 30, 18, 58
55, -8, 0, 3
99, 35, 17, 30
38, 25, 1, 0
71, -27, 0, 10
57, 38, 0, 2
76, 51, 2, 12
29, -24, 0, 2
48, -11, 1, 1
92, 32, 5, 51
59, 84, 0, 2
64, -67, 0, 3
105, -29, 0, 1
91, 36, 3, 35
108, -24, 1, 6
94, 41, 1, 30
66, -21, 1, 11
85, -8, 5, 20
38, -83, 0, 2
24, -18, 0, 1
43, -5, 1, 1
84, 33, 0, 20
103, 46, 0, 5
87, 38, 0, 32
106, 51, 0, 1
59, -24, 0, 4
45, 41, 0, 1
64, 54, 0, 3
36, -8, 1, 1
77, -7, 4, 21
94, -67, 1, 0
80, -2, 3, 24
80, -1, 5, 16
52, -64, 1, 6
38, 38, 2, 0
112, -13, 1, 0
98, 52, 0, 14
101, 57, 0, 2
73, -5, 5, 12
18, 59, 0, 1
91, 49, 0, 23
75, 41, 2, 7
94, 54, 0, 30
66, -8, 0, 9
107, -7, 10, 11
52, 57, 0, 2
98, -56, 0, 1
84, 46, 0, 15
43, 8, 0, 1
87, 51, 0, 15
40, -61, 0, 1
100, -10, 12, 45
86, 55, 0, 30
119, 3, 0, 2
77, 6, 2, 7
22, 70, 1, 0
61, -1, 0, 4
80, 11, 9, 12
33, -64, 1, 0
93, -50, 1, 1
79, 52, 1, 13
98, 65, 0, 7
63, 44, 1, 4
51, -47, 0, 3
82, 57, 0, 20
54, -5, 0, 1
73, 8, 6, 14
114, 9, 7, 1
67, -66, 0, 2
86, -53, 0, 1
31, 11, 0, 1
72, 12, 5, 10
70, -61, 0, 3
89, -48, 2, 4
75, 54, 2, 7
28, -58, 0, 1
88, -7, 6, 23
107, 6, 30, 11
52, 70, 0, 1
93, 71, 0, 3
46, -4, 0, 1
65, 9, 0, 2
63, -64, 0, 2
82, -51, 0, 3
68, 14, 1, 6
21, -61, 0, 1
40, -48, 1, 0
81, -47, 0, 2
67, 55, 0, 1
86, 68, 0, 11
70, 60, 0, 7
89, 73, 0, 8
42, -2, 0, 1
61, 11, 1, 3
102, 12, 81, 7
74, -50, 0, 2
93, -37, 0, 7
79, 65, 0, 11
32, -47, 0, 1
63, 57, 1, 3
51, -34, 0, 2
82, 70, 0, 18
35, -42, 1, 1
95, 9, 39, 20
114, 22, 7, 0
67, -53, 2, 2
72, 25, 7, 0
70, -48, 1, 5
56, 17, 0, 2
28, -45, 0, 2
88, 6, 17, 23
47, -32, 0, 1
74, 71, 0, 9
46, 9, 0, 1
65, 22, 1, 0
49, 14, 0, 2
68, 27, 9, 0
62, -47, 1, 6
81, -34, 1, 4
67, 68, 0, 4
70, 73, 0, 3
42, 11, 0, 2
83, 12, 20, 16
102, 25, 52, 20
74, -37, 0, 5
60, 28, 1, 0
32, -34, 0, 2
35, -29, 0, 1
76, -28, 0, 11
95, 22, 17, 42
34, 12, 0, 1
56, 30, 0, 1
97, 31, 15, 43
50, -44, 0, 1
69, -31, 0, 10
74, 84, 0, 3
113, 12, 4, 1
44, -88, 0, 1
30, -23, 3, 2
71, 15, 3, 6
90, 28, 4, 34
62, -34, 0, 3
103, -33, 1, 2
106, -28, 1, 2
92, 74, 0, 1
83, 25, 2, 29
55, -74, 0, 2
96, -36, 0, 2
60, 41, 3, 1
99, -31, 1, 6
57, -28, 0, 5
117, 23, 2, 0
76, -15, 0, 20
62, 87, 0, 1
34, 25, 1, 0
92, -34, 1, 7
37, 30, 1, 1
78, 31, 0, 21
97, 44, 0, 27
50, -31, 0, 2
69, -18, 0, 4
110, -17, 0, 2
55, 47, 0, 1
113, 25, 11, 0
25, -88, 0, 1
71, 28, 9, 0
30, -10, 1, 0
90, 41, 0, 32
84, -33, 2, 9
103, -20, 4, 12
48, 44, 1, 0
87, -28, 0, 11
106, -15, 1, 8
45, -25, 0, 1
105, 26, 53, 6
64, -12, 0, 3
108, 31, 30, 0
96, -23, 4, 20
66, 34, 5, 0
99, -18, 5, 18
85, 47, 1, 15
38, -28, 1, 0
57, -15, 0, 1
98, -14, 12, 34
101, -9, 9, 23
18, -7, 1, 0
59, 31, 2, 0
78, 44, 1, 7
31, -68, 0, 2
91, -17, 2, 21
110, -4, 9, 9
75, -25, 0, 8
94, -12, 6, 32
66, -74, 3, 0
84, -20, 1, 31
87, -15, 5, 20
73, 50, 1, 10
64, 1, 1, 5
105, 39, 7, 7
58, -73, 0, 2
77, -60, 0, 1
61, -68, 1, 1
80, -55, 1, 0
66, 47, 0, 6
85, 60, 0, 20
79, -14, 0, 12
82, -9, 2, 9
101, 4, 33, 15
54, -71, 1, 2
40, -6, 1, 2
73, -58, 0, 5
100, 45, 2, 19
59, 44, 0, 2
91, -4, 8, 26
58, 48, 0, 1
77, 61, 0, 8
75, -12, 2, 12
94, 1, 20, 30
61, 53, 0, 7
80, 66, 0, 12
33, -9, 1, 0
52, 4, 0, 1
93, 5, 24, 17
65, -57, 1, 5
109, -14, 0, 3
68, -52, 0, 5
73, 63, 0, 6
67, -11, 0, 13
86, 2, 8, 22
70, -6, 2, 8
58, -60, 1, 3
89, 7, 13, 16
42, -68, 0, 1
61, -55, 1, 2
80, -42, 1, 2
88, 48, 0, 24
65, 64, 0, 4
63, -9, 0, 6
82, 4, 10, 21
68, 69, 0, 6
100, 58, 0, 5
53, -54, 2, 2
72, -41, 0, 13
58, 61, 0, 3
77, 74, 0, 13
56, -49, 1, 2
42, 53, 0, 2
116, 2, 1, 1
61, 66, 0, 3
80, 79, 0, 4
88, -60, 1, 0
74, 5, 8, 18
93, 18, 23, 21
46, -57, 0, 1
65, -44, 1, 2
32, 8, 0, 1
51, 21, 0, 1
49, -52, 2, 2
68, -39, 1, 11
54, 63, 0, 1
95, 64, 0, 5
67, 2, 2, 9
86, 15, 31, 2
72, 80, 0, 11
70, 7, 4, 7
89, 20, 15, 12
42, -55, 0, 1
83, -54, 0, 3
88, 61, 3, 20
47, 23, 1, 2
60, -38, 0, 3
46, 64, 0, 1
65, 77, 0, 3
63, 4, 0, 5
104, 5, 38, 32
51, -87, 0, 1
68, 82, 0, 2
62, 8, 1, 5
81, 21, 21, 3
53, -41, 1, 2
72, -28, 0, 12
37, -49, 0, 1
56, -36, 1, 1
116, 15, 2, 2
83, 67, 0, 7
74, 18, 15, 1
60, 83, 0, 3
32, 21, 2, 0
51, 34, 1, 3
90, -38, 0, 4
35, 26, 1, 0
95, 77, 0, 2
34, 67, 0, 1
92, 8, 27, 30
111, 21, 19, 0
83, -41, 3, 7
69, 24, 9, 0
41, -38, 0, 1
60, -25, 0, 9
44, -33, 0, 1
104, 18, 39, 36
90, 83, 0, 2
62, 21, 2, 3
81, 34, 0, 22
37, -36, 1, 0
78, -35, 0, 6
97, -22, 0, 13
83, 80, 0, 4
96, 19, 27, 43
99, 24, 30, 34
71, -38, 0, 6
90, -25, 2, 24
76, 40, 0, 15
48, -22, 0, 1
34, 80, 0, 1
92, 21, 14, 42
111, 34, 2, 0
78, 86, 0, 1
64, -78, 1, 2
69, 37, 5, 1
41, -25, 1, 0
27, 40, 0, 2
44, -20, 0, 1
85, -19, 3, 20
71, 83, 0, 2
30, 45, 0, 1
57, -81, 0, 1
84, 22, 12, 23
76, -68, 0, 1
103, 35, 11, 14
87, 27, 0, 22
106, 40, 1, 3
59, -35, 0, 4
78, -22, 2, 14
97, -9, 12, 41
64, 43, 0, 2
50, -84, 0, 3
96, 32, 12, 43
55, -6, 0, 3
99, 37, 9, 35
52, -75, 0, 3
38, 27, 0, 1
57, 40, 0, 1
76, 53, 1, 8
29, -22, 0, 1
73, -16, 1, 6
59, 86, 0, 1
45, -78, 0, 1
64, -65, 0, 2
50, 37, 1, 3
91, 38, 1, 34
105, -27, 0, 3
108, -22, 0, 3
94, 43, 0, 44
66, -19, 0, 10
85, -6, 5, 18
79, -80, 0, 2
24, -16, 0, 1
84, 35, 1, 29
103, 48, 0, 4
87, 40, 0, 27
106, 53, 0, 1
59, -22, 0, 1
100, -21, 3, 15
64, 56, 0, 5
77, -5, 2, 17
33, -75, 0, 1
52, -62, 1, 2
38, 40, 0, 1
79, 41, 0, 18
112, -11, 0, 2
98, 54, 0, 10
115, -6, 1, 1
101, 59, 0, 3
54, -16, 1, 1
73, -3, 1, 13
18, 61, 0, 2
45, -65, 2, 5
86, -64, 0, 1
91, 51, 1, 22
75, 43, 2, 6
94, 56, 0, 19
47, -56, 0, 3
66, -6, 1, 8
107, -5, 8, 14
52, 59, 0, 2
79, -67, 0, 1
65, -1, 1, 6
65, -2, 0, 8
63, -75, 0, 1
68, 3, 2, 12
109, 41, 0, 1
40, -59, 1, 2
100, -8, 13, 41
86, 57, 1, 17
77, 8, 5, 15
89, 62, 0, 15
75, -65, 0, 1
80, 13, 23, 9
33, -62, 0, 1
74, -61, 1, 1
93, -48, 0, 2
79, 54, 2, 15
98, 67, 0, 3
63, 46, 1, 1
82, 59, 0, 19
54, -3, 1, 1
95, -2, 15, 38
95, -1, 14, 35
114, 11, 4, 0
67, -64, 0, 3
86, -51, 0, 1
31, 13, 2, 0
72, 14, 4, 10
70, -59, 1, 3
89, -46, 0, 1
75, 56, 1, 7
88, -5, 8, 33
47, -43, 2, 1
107, 8, 34, 15
93, 73, 0, 6
46, -1, 1, 0
46, -2, 0, 2
65, 11, 0, 2
63, -62, 2, 1
68, 16, 6, 7
21, -59, 0, 1
40, -46, 0, 1
81, -45, 0, 3
86, 70, 0, 13
39, -42, 2, 0
58, 8, 1, 2
70, 62, 0, 6
89, 75, 0, 6
61, 13, 1, 0
102, 14, 63, 13
28, 65, 0, 1
74, -48, 1, 2
60, 17, 1, 2
93, -35, 0, 6
32, -45, 0, 3
51, -32, 0, 1
35, -40, 0, 2
95, 11, 58, 19
114, 24, 2, 0
81, 76, 0, 9
67, -51, 0, 3
72, 27, 17, 2
70, -46, 1, 5
56, 19, 1, 2
28, -43, 1, 1
69, -42, 0, 6
88, 8, 16, 19
74, 73, 0, 9
46, 11, 0, 1
32, 76, 0, 1
49, 16, 0, 2
90, 17, 48, 9
62, -45, 0, 4
81, -32, 0, 10
67, 70, 0, 5
26, 32, 0, 2
70, 75, 0, 3
83, 14, 25, 3
102, 27, 57, 9
96, -47, 0, 4
60, 30, 2, 1
99, -42, 0, 2
44, 22, 1, 1
117, 12, 1, 1
76, -26, 0, 12
62, 76, 0, 1
48, -88, 0, 1
53, 27, 0, 2
92, -45, 0, 1
97, 33, 13, 36
50, -42, 0, 2
69, -29, 0, 8
113, 14, 10, 3
44, -86, 0, 1
30, -21, 1, 2
71, 17, 7, 4
90, 30, 3, 46
62, -32, 0, 4
103, -31, 0, 3
106, -26, 0, 10
92, 76, 0, 2
23, -24, 1, 0
64, -23, 0, 4
83, 27, 3, 18
96, -34, 0, 5
25, 22, 0, 1
99, -29, 0, 9
44, 35, 1, 0
85, 36, 0, 30
57, -26, 0, 2
76, -13, 2, 18
117, 25, 2, 0
92, -32, 1, 11
59, 20, 1, 2
78, 33, 4, 18
97, 46, 2, 31
91, -28, 0, 12
110, -15, 4, 2
55, 49, 0, 1
94, -23, 3, 25
113, 27, 1, 0
71, 30, 7, 4
112, 31, 11, 0
30, -8, 0, 2
84, -31, 1, 12
29, 33, 0, 1
103, -18, 1, 15
87, -26, 2, 11
106, -13, 10, 8
45, -23, 1, 0
105, 28, 29, 5
64, -10, 0, 2
108, 33, 19, 0
80, -66, 1, 0
66, 36, 9, 4
85, 49, 0, 22
24, 39, 0, 1
98, -12, 19, 40
57, -13, 0, 3
43, 52, 0, 1
101, -7, 9, 39
73, -69, 1, 0
59, 33, 2, 3
78, 46, 0, 10
91, -15, 4, 21
110, -1, 7, 13
77, 50, 2, 7
110, -2, 3, 9
75, -23, 0, 4
94, -10, 11, 44
80, 55, 0, 12
66, -72, 0, 4
52, -7, 0, 1
112, 44, 1, 0
84, -18, 2, 20
43, -56, 0, 1
87, -13, 3, 14
54, 39, 0, 2
73, 52, 0, 6
45, -10, 0, 1
86, -9, 9, 24
105, 41, 4, 7
58, -71, 0, 1
89, -4, 11, 26
77, -58, 4, 1
108, 46, 0, 1
61, -66, 1, 5
80, -53, 2, 1
66, 49, 1, 7
79, -12, 1, 8
98, 1, 35, 35
63, -20, 0, 2
82, -7, 5, 16
101, 6, 29, 26
54, -69, 0, 2
73, -56, 2, 0
40, -4, 0, 1
100, 47, 0, 9
72, -52, 0, 2
58, 50, 0, 3
77, 63, 0, 12
75, -10, 2, 12
116, -9, 1, 1
61, 55, 0, 3
80, 68, 0, 15
33, -7, 0, 1
93, 7, 28, 17
46, -68, 1, 1
65, -55, 3, 2
49, -63, 0, 1
109, -12, 5, 6
68, -50, 0, 6
54, 52, 0, 1
73, 65, 0, 6
67, -9, 1, 7
26, -47, 0, 2
86, 4, 9, 22
31, 68, 0, 1
72, 69, 0, 11
70, -4, 2, 10
58, -58, 1, 2
89, 9, 19, 14
61, -53, 3, 1
47, 12, 1, 2
88, 50, 1, 31
79, 1, 3, 20
65, 66, 0, 8
63, -7, 0, 6
82, 6, 11, 13
68, 71, 0, 8
40, 9, 0, 1
100, 60, 0, 1
53, -52, 2, 0
72, -39, 2, 8
58, 63, 0, 1
56, -47, 1, 1
116, 4, 2, 1
61, 68, 0, 1
88, -58, 0, 1
74, 7, 5, 13
93, 20, 24, 35
46, -55, 0, 1
65, -42, 2, 6
109, 1, 15, 9
68, -37, 0, 7
95, 66, 0, 4
67, 4, 3, 8
53, 69, 0, 2
72, 82, 0, 4
70, 9, 2, 12
111, 10, 16, 0
56, 74, 0, 1
83, -52, 0, 5
102, -39, 0, 1
88, 63, 0, 22
60, -36, 0, 2
46, 66, 0, 1
65, 79, 0, 1
44, -44, 1, 1
104, 7, 38, 29
68, 84, 0, 1
62, 10, 0, 3
81, 23, 9, 7
34, -52, 1, 1
53, -39, 0, 2
37, -47, 0, 2
56, -34, 0, 4
97, -33, 0, 3
83, 69, 0, 16
74, 20, 11, 0
60, 85, 0, 3
32, 23, 0, 2
71, -49, 1, 2
30, -87, 0, 1
90, -36, 2, 2
35, 28, 0, 1
48, -33, 0, 2
92, 10, 37, 19
111, 23, 18, 0
83, -39, 0, 8
69, 26, 7, 0
41, -36, 3, 1
60, -23, 1, 6
25, -44, 0, 1
44, -31, 0, 1
104, 20, 60, 27
71, 72, 0, 2
90, 85, 0, 1
62, 23, 2, 2
103, 24, 38, 12
34, -39, 0, 1
37, -34, 0, 1
