EV, LA, Hits, Outs
97, -26, 0, 11
74, 27, 12, 9
71, -42, 0, 3
90, -29, 1, 6
76, 36, 1, 14
48, -26, 1, 2
92, 17, 42, 22
39, -75, 0, 2
111, 30, 7, 0
83, -32, 1, 8
50, 20, 0, 2
69, 33, 7, 1
41, -29, 0, 1
27, 36, 0, 1
104, 27, 56, 5
71, 79, 0, 4
62, 30, 4, 1
103, 31, 34, 7
106, 36, 12, 3
39, 46, 1, 0
78, -26, 1, 6
97, -13, 10, 32
36, -23, 0, 1
96, 28, 25, 50
55, -10, 1, 3
99, 33, 20, 31
71, -29, 1, 6
57, 36, 1, 2
76, 49, 3, 10
92, 30, 5, 45
45, -82, 0, 1
64, -69, 0, 1
50, 33, 1, 2
69, 46, 2, 4
66, -23, 1, 13
85, -10, 4, 30
57, -72, 0, 1
84, 31, 3, 36
103, 44, 3, 3
87, 36, 1, 26
106, 49, 0, 3
59, -26, 1, 2
78, -13, 2, 12
45, 39, 1, 0
64, 52, 0, 3
36, -10, 2, 1
96, 41, 2, 32
55, 3, 0, 5
99, 46, 0, 12
52, -66, 0, 1
112, -15, 0, 1
98, 50, 0, 19
101, 55, 0, 3
73, -7, 1, 17
105, -18, 3, 3
64, -56, 0, 3
91, 47, 0, 23
108, -13, 4, 6
75, 39, 1, 12
94, 52, 0, 19
66, -10, 1, 2
52, 55, 0, 1
43, 6, 1, 0
84, 44, 0, 31
87, 49, 0, 15
40, -63, 0, 1
100, -12, 11, 30
45, 52, 1, 0
91, -61, 1, 0
58, -9, 0, 3
77, 4, 7, 16
61, -4, 0, 1
80, 9, 9, 15
52, -53, 1, 3
79, 50, 0, 14
98, 63, 0, 2
82, 55, 0, 17
54, -7, 0, 1
73, 6, 2, 18
114, 7, 3, 0
67, -68, 0, 2
31, 9, 0, 1
91, 60, 0, 12
75, 52, 2, 5
94, 65, 0, 5
88, -9, 7, 24
107, 4, 21, 19
79, -58, 1, 1
65, 7, 0, 7
63, -66, 0, 1
82, -53, 0, 2
68, 12, 2, 7
109, 50, 0, 1
100, 1, 45, 34
67, 53, 1, 4
26, 15, 0, 1
86, 66, 0, 4
70, 58, 1, 3
58, 4, 0, 3
77, 17, 24, 0
61, 9, 2, 1
80, 22, 27, 10
93, -39, 0, 1
79, 63, 0, 1
63, 55, 0, 6
51, -36, 0, 1
82, 68, 0, 3
35, -44, 0, 1
95, 7, 33, 17
114, 20, 3, 0
67, -55, 1, 4
53, 10, 0, 2
86, -42, 0, 2
72, 23, 19, 0
70, -50, 1, 2
56, 15, 1, 1
89, -37, 0, 3
88, 4, 17, 22
47, -34, 0, 1
74, 69, 0, 3
65, 20, 4, 1
63, -53, 1, 2
49, 12, 0, 1
68, 25, 10, 1
62, -49, 3, 6
81, -36, 0, 11
86, 79, 0, 4
70, 71, 0, 3
89, 84, 0, 2
83, 10, 16, 19
102, 23, 53, 16
74, -39, 0, 5
60, 26, 2, 0
51, -23, 0, 1
95, 20, 18, 49
81, 85, 0, 2
53, 23, 0, 2
72, 36, 1, 8
92, -49, 0, 1
56, 28, 1, 2
69, -33, 0, 5
74, 82, 0, 1
113, 10, 5, 1
46, 20, 1, 2
49, 25, 0, 1
90, 26, 6, 44
62, -36, 0, 6
48, 29, 2, 1
81, -23, 1, 11
83, 23, 15, 18
28, 87, 0, 1
102, 36, 23, 23
69, 88, 0, 1
96, -38, 0, 2
60, 39, 0, 4
25, 18, 1, 0
99, -33, 1, 1
57, -30, 0, 6
117, 21, 1, 0
76, -17, 1, 12
62, 85, 0, 1
92, -36, 0, 4
78, 29, 4, 29
97, 42, 1, 24
50, -33, 1, 1
69, -20, 2, 11
110, -19, 0, 2
55, 45, 0, 1
113, 23, 3, 0
71, 26, 10, 0
30, -12, 0, 1
90, 39, 2, 44
84, -35, 1, 13
103, -22, 0, 6
87, -30, 1, 8
106, -17, 3, 9
105, 24, 56, 2
64, -14, 0, 7
108, 29, 22, 0
96, -25, 0, 11
99, -20, 2, 12
85, 45, 1, 20
76, -4, 0, 16
84, 86, 0, 4
43, 48, 0, 1
73, -73, 1, 0
59, 29, 0, 1
78, 42, 0, 10
97, 55, 0, 15
50, -20, 0, 1
91, -19, 3, 19
36, 45, 0, 1
110, -6, 7, 3
55, 58, 0, 2
94, -14, 12, 29
66, -76, 0, 1
85, -63, 0, 2
71, 39, 3, 5
52, -11, 0, 1
43, -60, 1, 0
84, -22, 0, 18
103, -9, 14, 26
87, -17, 0, 25
106, -4, 17, 34
73, 48, 1, 5
105, 37, 10, 4
58, -75, 0, 1
77, -62, 0, 1
108, 42, 1, 1
80, -57, 1, 0
66, 45, 4, 1
85, 58, 0, 10
79, -16, 0, 10
98, -3, 24, 39
82, -11, 3, 20
101, 2, 32, 35
54, -73, 0, 2
59, 42, 0, 1
100, 43, 3, 17
91, -6, 5, 22
77, 59, 0, 6
75, -14, 0, 10
80, 64, 0, 7
52, 2, 0, 1
65, -59, 0, 2
109, -16, 1, 2
68, -54, 0, 1
73, 61, 0, 3
58, -62, 1, 1
89, 5, 10, 22
61, -57, 0, 2
80, -44, 0, 3
66, 58, 0, 4
47, 8, 0, 2
79, -3, 7, 15
98, 10, 59, 11
63, -11, 0, 4
82, 2, 11, 21
101, 15, 50, 18
68, 67, 0, 3
54, -60, 0, 1
100, 56, 0, 4
72, -43, 0, 6
58, 59, 0, 1
80, 77, 0, 3
33, 2, 0, 1
74, 3, 8, 15
93, 16, 33, 13
65, -46, 1, 2
51, 19, 0, 2
49, -54, 0, 1
68, -41, 1, 9
109, -3, 4, 11
54, 61, 0, 2
95, 62, 0, 1
86, 13, 34, 3
72, 78, 0, 4
70, 5, 3, 7
89, 18, 24, 15
88, 59, 1, 11
60, -40, 0, 5
65, 75, 0, 2
63, 2, 0, 5
104, 3, 47, 34
68, 80, 0, 1
21, 5, 0, 1
81, 19, 14, 1
34, -56, 0, 1
53, -43, 0, 2
72, -30, 1, 7
37, -51, 0, 1
56, -38, 1, 6
116, 13, 3, 0
61, 77, 0, 1
74, 16, 16, 9
93, 29, 9, 44
60, 81, 0, 2
46, -46, 1, 1
51, 32, 0, 1
49, -41, 0, 2
90, -40, 0, 2
95, 75, 0, 1
67, 13, 2, 6
70, 18, 20, 0
111, 19, 10, 0
56, 83, 0, 1
83, -43, 0, 2
69, 22, 11, 0
88, 72, 0, 2
41, -40, 0, 1
60, -27, 1, 4
104, 16, 43, 34
62, 19, 2, 6
81, 32, 2, 15
39, 35, 0, 1
37, -38, 0, 1
97, -24, 2, 9
96, 17, 26, 44
99, 22, 35, 24
71, -40, 1, 8
90, -27, 2, 11
76, 38, 2, 19
48, -24, 1, 1
92, 19, 19, 24
111, 32, 5, 0
69, 35, 8, 0
41, -27, 0, 1
85, -21, 1, 21
76, -70, 0, 2
62, 32, 6, 3
103, 33, 21, 6
20, 35, 0, 1
106, 38, 8, 6
59, -37, 0, 4
78, -24, 1, 9
97, -11, 9, 36
36, -21, 2, 0
96, 30, 23, 43
55, -8, 1, 0
99, 35, 15, 37
71, -27, 0, 11
57, 38, 0, 4
76, 51, 2, 5
92, 32, 3, 34
64, -67, 0, 2
105, -29, 0, 1
91, 36, 1, 35
110, 49, 0, 1
108, -24, 0, 2
94, 41, 1, 32
66, -21, 1, 9
85, -8, 0, 23
57, -70, 1, 0
84, 33, 0, 34
103, 46, 0, 2
87, 38, 0, 25
59, -24, 0, 2
64, 54, 0, 4
36, -8, 0, 1
77, -7, 1, 12
80, -2, 5, 17
80, -1, 5, 16
52, -64, 0, 1
57, 51, 0, 1
98, 52, 0, 9
101, 57, 0, 3
54, -18, 0, 5
73, -5, 0, 12
86, -66, 0, 1
31, -2, 0, 2
91, 49, 0, 23
75, 41, 2, 9
94, 54, 0, 16
66, -8, 1, 9
107, -7, 8, 16
52, 57, 0, 1
84, 46, 0, 18
43, 8, 0, 1
63, -77, 1, 0
87, 51, 0, 23
100, -10, 13, 42
45, 54, 0, 1
86, 55, 0, 21
58, -7, 0, 2
77, 6, 5, 15
61, -2, 1, 2
61, -1, 0, 4
80, 11, 9, 27
79, 52, 0, 11
98, 65, 0, 1
63, 44, 0, 1
51, -47, 0, 3
82, 57, 1, 9
73, 8, 5, 10
114, 9, 5, 0
72, 12, 5, 15
70, -61, 0, 1
89, -48, 1, 1
75, 54, 1, 7
88, -7, 6, 23
107, 6, 29, 17
93, 71, 0, 2
46, -4, 0, 1
79, -56, 0, 3
65, 9, 1, 5
63, -64, 0, 1
82, -51, 0, 2
68, 14, 4, 2
81, -47, 0, 5
26, 17, 0, 1
67, 55, 0, 1
86, 68, 0, 3
70, 60, 0, 3
89, 73, 0, 1
42, -1, 1, 0
42, -2, 1, 0
102, 12, 81, 8
74, -50, 0, 2
93, -37, 0, 7
79, 65, 0, 3
63, 57, 0, 3
51, -34, 0, 2
82, 70, 0, 2
95, 9, 35, 22
114, 22, 4, 0
67, -53, 0, 3
53, 12, 0, 1
72, 25, 17, 3
70, -48, 2, 4
88, 6, 15, 21
47, -32, 0, 4
65, 22, 4, 1
49, 14, 0, 3
68, 27, 14, 0
62, -47, 0, 4
81, -34, 2, 9
70, 73, 0, 1
42, 11, 0, 1
83, 12, 15, 8
102, 25, 63, 12
74, -37, 0, 6
60, 28, 1, 2
76, -28, 1, 9
95, 22, 11, 41
53, 25, 2, 0
37, 17, 0, 1
56, 30, 1, 2
97, 31, 26, 32
50, -44, 0, 2
69, -31, 1, 5
74, 84, 0, 4
113, 12, 6, 3
71, 15, 2, 10
90, 28, 1, 45
62, -34, 1, 6
48, 31, 0, 3
83, 25, 3, 19
96, -36, 0, 3
60, 41, 0, 1
99, -31, 1, 1
57, -28, 0, 5
76, -15, 1, 16
62, 87, 0, 1
92, -34, 0, 6
78, 31, 2, 23
97, 44, 1, 30
69, -18, 1, 13
110, -17, 0, 6
55, 47, 0, 2
113, 25, 3, 0
71, 28, 11, 3
90, 41, 1, 37
84, -33, 0, 13
29, 31, 2, 0
103, -20, 0, 6
87, -28, 1, 17
106, -15, 1, 11
105, 26, 32, 0
64, -12, 0, 7
96, -23, 4, 24
108, 31, 13, 1
66, 34, 5, 0
99, -18, 5, 21
85, 47, 0, 24
57, -15, 0, 1
98, -14, 8, 35
101, -9, 22, 24
59, 31, 4, 1
78, 44, 0, 17
91, -17, 4, 25
110, -4, 5, 10
55, 60, 0, 1
75, -25, 0, 13
94, -12, 9, 35
84, -20, 3, 17
87, -15, 4, 20
73, 50, 0, 4
45, -12, 0, 2
105, 39, 2, 4
64, 1, 0, 3
31, 53, 0, 1
77, -60, 0, 1
61, -68, 1, 0
80, -55, 0, 1
66, 47, 1, 6
85, 60, 0, 8
38, -15, 0, 1
79, -14, 3, 16
24, 50, 0, 1
82, -9, 2, 11
101, 4, 42, 33
59, 44, 0, 2
100, 45, 0, 15
91, -4, 7, 15
58, 48, 0, 5
77, 61, 1, 9
75, -12, 3, 12
94, 1, 32, 26
61, 53, 0, 3
80, 66, 0, 3
52, 4, 0, 2
93, 5, 20, 29
65, -57, 0, 1
68, -52, 1, 6
54, 50, 1, 2
109, -14, 0, 3
73, 63, 0, 3
67, -11, 0, 10
86, 2, 14, 21
70, -6, 0, 15
58, -60, 0, 1
89, 7, 16, 13
61, -55, 0, 1
80, -42, 0, 7
88, 48, 0, 29
63, -9, 1, 3
82, 4, 10, 19
40, 7, 0, 1
100, 58, 0, 3
53, -54, 0, 2
72, -41, 1, 4
58, 61, 0, 4
77, 74, 0, 1
56, -49, 0, 3
61, 66, 0, 1
80, 79, 0, 4
88, -60, 1, 0
74, 5, 4, 8
93, 18, 29, 28
46, -57, 0, 2
65, -44, 2, 4
32, 8, 1, 0
51, 21, 0, 2
49, -52, 1, 0
68, -39, 0, 9
95, 64, 0, 1
67, 2, 1, 10
86, 15, 30, 0
72, 80, 0, 3
70, 7, 1, 8
89, 20, 15, 27
42, -55, 1, 0
83, -54, 0, 2
28, 10, 1, 1
47, 23, 2, 0
88, 61, 1, 9
60, -38, 2, 6
63, 4, 0, 9
104, 5, 51, 33
68, 82, 0, 3
62, 8, 2, 1
81, 21, 13, 5
34, -54, 0, 1
53, -41, 0, 4
39, 24, 1, 0
72, -28, 0, 13
37, -49, 1, 1
56, -36, 0, 2
116, 15, 1, 0
83, 67, 0, 4
74, 18, 20, 1
51, 34, 0, 1
90, -38, 0, 3
48, -35, 1, 2
92, 8, 26, 13
111, 21, 18, 0
28, 23, 0, 1
69, 24, 7, 0
60, -25, 0, 5
44, -33, 1, 0
104, 18, 42, 42
62, 21, 3, 1
81, 34, 0, 18
78, -35, 3, 15
97, -22, 3, 13
83, 80, 0, 1
69, -84, 1, 0
96, 19, 33, 48
55, -19, 0, 2
99, 24, 43, 23
71, -38, 1, 8
90, -25, 0, 18
76, 40, 2, 20
48, -22, 0, 1
92, 21, 13, 36
111, 34, 4, 0
78, 86, 0, 2
50, 24, 0, 3
69, 37, 2, 5
41, -25, 0, 1
44, -20, 0, 2
85, -19, 2, 18
84, 22, 18, 16
76, -68, 1, 0
103, 35, 15, 11
87, 27, 1, 31
106, 40, 4, 7
59, -35, 0, 5
78, -22, 1, 20
64, 43, 3, 6
97, -9, 14, 31
96, 32, 18, 57
55, -6, 0, 2
99, 37, 9, 27
57, 40, 0, 1
76, 53, 0, 10
73, -16, 0, 12
105, -27, 0, 5
50, 37, 0, 1
91, 38, 4, 34
108, -22, 1, 3
94, 43, 0, 36
66, -19, 1, 8
85, -6, 4, 27
84, 35, 0, 30
103, 48, 1, 3
87, 40, 0, 27
106, 53, 0, 1
59, -22, 0, 9
100, -21, 2, 13
64, 56, 0, 3
36, -6, 0, 3
77, -5, 1, 10
52, -62, 1, 2
79, 41, 1, 15
112, -11, 0, 2
98, 54, 0, 16
101, 59, 1, 0
54, -16, 0, 3
73, -3, 1, 9
45, -65, 1, 0
91, 51, 0, 18
89, -59, 0, 1
75, 43, 4, 3
94, 56, 0, 21
66, -6, 0, 8
107, -5, 15, 22
52, 59, 0, 1
65, -2, 2, 7
65, -1, 2, 3
68, 3, 2, 5
40, -59, 0, 2
100, -8, 12, 27
119, 5, 1, 0
86, 57, 0, 18
58, -5, 0, 2
77, 8, 2, 17
89, 62, 0, 5
75, -65, 0, 1
42, -13, 0, 1
80, 13, 19, 13
74, -61, 0, 1
79, 54, 1, 7
63, 46, 0, 2
51, -45, 1, 4
82, 59, 0, 11
54, -3, 0, 1
95, -1, 15, 23
95, -2, 17, 25
114, 11, 6, 2
86, -51, 0, 1
72, 14, 6, 7
70, -59, 0, 4
89, -46, 0, 1
75, 56, 0, 6
88, -5, 6, 37
47, -43, 0, 2
107, 8, 38, 12
93, 73, 0, 1
46, -2, 0, 1
65, 11, 0, 3
63, -62, 1, 0
49, 3, 1, 0
68, 16, 2, 5
40, -46, 1, 0
81, -45, 1, 4
67, 57, 0, 4
26, 19, 0, 1
39, -42, 0, 2
58, 8, 2, 4
70, 62, 0, 5
61, 13, 1, 2
102, 14, 55, 21
74, -48, 1, 2
60, 17, 0, 3
93, -35, 0, 1
63, 59, 0, 1
51, -32, 0, 2
95, 11, 46, 7
114, 24, 2, 0
67, -51, 1, 3
53, 14, 0, 2
72, 27, 15, 3
70, -46, 1, 0
56, 19, 3, 1
69, -42, 0, 7
88, 8, 22, 27
74, 73, 0, 3
49, 16, 0, 1
90, 17, 30, 12
62, -45, 0, 5
81, -32, 0, 11
70, 75, 0, 1
83, 14, 28, 1
102, 27, 69, 10
41, 17, 0, 1
60, 30, 4, 1
99, -42, 0, 1
76, -26, 0, 18
34, 14, 0, 1
53, 27, 2, 0
92, -45, 0, 2
37, 19, 0, 1
97, 33, 13, 25
50, -42, 2, 0
69, -29, 0, 5
55, 36, 1, 2
113, 14, 9, 2
71, 17, 6, 2
90, 30, 2, 44
62, -32, 0, 7
29, 20, 0, 2
48, 33, 0, 1
64, -23, 0, 10
83, 27, 3, 23
55, -72, 0, 1
96, -34, 0, 3
25, 22, 0, 1
99, -29, 0, 1
44, 35, 0, 3
85, 36, 2, 20
57, -26, 1, 2
76, -13, 2, 13
92, -32, 0, 8
59, 20, 0, 1
78, 33, 1, 33
97, 46, 1, 26
91, -28, 0, 14
110, -15, 0, 2
94, -23, 3, 22
113, 27, 7, 0
71, 30, 10, 3
112, 31, 4, 0
84, -31, 2, 9
103, -18, 2, 13
87, -26, 1, 16
106, -13, 0, 15
105, 28, 38, 0
64, -10, 0, 7
108, 33, 13, 2
25, 35, 0, 1
66, 36, 1, 0
85, 49, 1, 13
98, -12, 16, 41
101, -7, 9, 37
54, -82, 0, 1
73, -69, 0, 2
59, 33, 3, 0
78, 46, 1, 18
91, -15, 5, 18
110, -2, 10, 6
110, -1, 10, 7
77, 50, 0, 11
75, -23, 1, 2
94, -10, 12, 29
80, 55, 0, 16
66, -72, 1, 0
52, -7, 1, 1
84, -18, 3, 30
87, -13, 2, 15
54, 39, 1, 0
73, 52, 0, 7
45, -10, 1, 0
86, -9, 5, 32
105, 41, 2, 4
89, -4, 3, 24
77, -58, 0, 2
80, -53, 0, 1
66, 49, 0, 5
79, -12, 4, 13
98, 1, 37, 45
63, -20, 0, 6
82, -7, 3, 10
101, 6, 39, 24
40, -4, 0, 1
73, -56, 0, 2
100, 47, 0, 16
72, -52, 0, 6
77, 63, 0, 5
75, -10, 0, 13
80, 68, 0, 5
33, -7, 0, 1
52, 6, 0, 1
93, 7, 21, 19
46, -68, 0, 3
65, -55, 0, 2
49, -63, 0, 2
109, -12, 4, 3
68, -50, 0, 2
54, 52, 0, 2
73, 65, 0, 3
67, -9, 1, 11
86, 4, 12, 28
72, 69, 0, 2
70, -4, 1, 17
58, -58, 0, 1
89, 9, 16, 16
88, 50, 0, 27
107, 63, 1, 0
79, 1, 5, 15
65, 66, 0, 2
63, -7, 0, 6
82, 6, 11, 18
49, 58, 0, 1
68, 71, 0, 3
100, 60, 0, 2
53, -52, 1, 2
72, -39, 0, 6
56, -47, 0, 4
116, 4, 1, 0
61, 68, 0, 2
74, 7, 5, 19
93, 20, 7, 38
46, -55, 0, 1
65, -42, 0, 3
51, 23, 0, 3
49, -50, 0, 2
109, 1, 17, 6
35, 15, 1, 0
68, -37, 0, 8
67, 4, 2, 11
72, 82, 0, 3
70, 9, 4, 11
111, 10, 13, 2
28, 12, 0, 1
88, 63, 0, 17
41, -49, 0, 1
60, -36, 0, 4
44, -44, 0, 1
104, 7, 46, 30
21, 9, 0, 1
62, 10, 0, 1
81, 23, 12, 10
53, -39, 0, 2
56, -34, 2, 4
97, -33, 0, 2
83, 69, 0, 1
74, 20, 18, 1
60, 85, 0, 1
71, -49, 3, 5
90, -36, 0, 4
92, 10, 39, 14
111, 23, 13, 0
83, -39, 0, 9
69, 26, 8, 1
60, -23, 1, 5
44, -31, 1, 1
104, 20, 72, 19
30, 34, 1, 1
71, 72, 0, 2
62, 23, 2, 2
103, 24, 47, 5
78, -33, 0, 6
23, 31, 0, 1
97, -20, 2, 19
83, 82, 0, 6
36, -30, 1, 0
96, 21, 22, 48
55, -17, 1, 1
99, 26, 38, 27
71, -36, 0, 1
90, -23, 3, 19
57, 29, 2, 0
76, 42, 4, 12
48, -20, 0, 1
92, 23, 16, 56
69, 39, 2, 0
110, 40, 2, 0
66, -30, 0, 12
85, -17, 1, 19
71, 85, 0, 2
57, -79, 0, 1
84, 24, 7, 30
103, 37, 14, 17
87, 29, 4, 30
106, 42, 5, 2
59, -33, 0, 3
78, -20, 1, 14
64, 45, 1, 2
96, 34, 9, 42
55, -4, 0, 1
99, 39, 3, 28
52, -73, 0, 1
38, 29, 0, 1
76, 55, 1, 6
73, -14, 0, 10
105, -25, 3, 0
91, 40, 1, 26
108, -20, 0, 2
94, 45, 0, 49
66, -17, 1, 10
85, -4, 4, 14
52, 48, 0, 2
84, 37, 0, 27
87, 42, 0, 31
59, -20, 0, 6
100, -19, 1, 11
64, 58, 0, 3
58, -16, 0, 6
77, -3, 3, 11
61, -11, 0, 5
80, 2, 10, 19
52, -60, 1, 4
79, 43, 2, 24
98, 56, 0, 7
82, 48, 0, 18
101, 61, 0, 1
54, -14, 0, 2
67, -75, 0, 1
86, -62, 0, 1
91, 53, 0, 27
70, -70, 0, 1
75, 45, 1, 7
94, 58, 1, 11
88, -16, 4, 24
33, 48, 0, 1
107, -3, 15, 14
52, 61, 0, 1
63, -73, 1, 0
82, -60, 1, 1
68, 5, 0, 8
100, -6, 16, 34
86, 59, 0, 15
58, -3, 0, 2
89, 64, 1, 6
77, 10, 3, 15
42, -11, 0, 1
61, 2, 0, 6
80, 15, 19, 1
74, -59, 0, 1
93, -46, 0, 1
79, 56, 0, 9
63, 48, 1, 2
51, -43, 0, 4
82, 61, 0, 13
114, 13, 6, 1
67, -62, 0, 3
53, 3, 0, 3
72, 16, 9, 4
70, -57, 0, 1
56, 8, 1, 1
89, -44, 0, 1
88, -3, 4, 23
107, 10, 35, 4
74, 62, 0, 3
93, 75, 0, 1
65, 13, 1, 4
63, -60, 1, 3
49, 5, 0, 1
68, 18, 8, 3
62, -56, 1, 2
81, -43, 0, 7
67, 59, 0, 4
86, 72, 0, 1
39, -40, 0, 1
70, 64, 0, 2
89, 77, 0, 1
83, 3, 6, 19
102, 16, 50, 38
74, -46, 0, 6
60, 19, 1, 2
63, 61, 0, 5
104, 62, 0, 1
35, -38, 0, 1
95, 13, 53, 0
81, 78, 0, 3
34, 3, 1, 1
72, 29, 9, 3
56, 21, 0, 1
69, -40, 0, 3
74, 75, 0, 1
113, 3, 5, 1
90, 19, 24, 27
62, -43, 0, 4
81, -30, 0, 21
39, -27, 1, 0
70, 77, 0, 2
83, 16, 20, 0
102, 29, 61, 11
55, -83, 0, 1
60, 32, 2, 2
44, 24, 0, 1
57, -37, 1, 4
76, -24, 2, 15
62, 78, 0, 1
92, -43, 0, 1
37, 21, 0, 2
78, 22, 20, 7
97, 35, 12, 30
50, -40, 0, 3
69, -27, 0, 11
14, 37, 0, 1
113, 16, 5, 0
71, 19, 6, 2
90, 32, 4, 45
84, -42, 0, 7
48, 35, 0, 1
87, -37, 0, 10
106, -24, 0, 2
105, 17, 38, 21
64, -21, 0, 10
108, 22, 44, 1
55, -70, 0, 1
96, -32, 0, 1
41, 32, 0, 1
99, -27, 5, 5
44, 37, 0, 1
85, 38, 3, 27
57, -24, 0, 2
76, -11, 4, 22
43, 41, 0, 1
59, 22, 1, 2
78, 35, 3, 33
97, 48, 0, 10
50, -27, 0, 3
91, -26, 0, 12
36, 38, 0, 1
110, -13, 2, 2
94, -21, 2, 24
71, 32, 12, 3
84, -29, 1, 12
103, -16, 3, 8
87, -24, 1, 10
106, -11, 8, 14
73, 41, 4, 3
45, -21, 0, 1
105, 30, 19, 4
64, -8, 0, 4
108, 35, 8, 3
80, -64, 0, 2
66, 38, 6, 1
85, 51, 0, 12
38, -24, 0, 1
79, -23, 2, 20
98, -10, 10, 49
43, 54, 0, 1
82, -18, 4, 21
101, -5, 19, 22
54, -80, 1, 0
59, 35, 0, 2
100, 36, 18, 36
91, -13, 9, 29
77, 52, 0, 6
75, -21, 0, 8
94, -8, 9, 34
80, 57, 0, 16
68, -61, 1, 3
73, 54, 0, 7
45, -8, 0, 1
86, -7, 5, 24
58, -69, 0, 1
89, -2, 9, 23
89, -1, 6, 18
77, -56, 0, 4
61, -64, 1, 1
80, -51, 0, 1
66, 51, 3, 5
79, -10, 1, 25
98, 3, 33, 42
65, 55, 0, 1
63, -18, 0, 6
82, -5, 1, 27
101, 8, 45, 29
68, 60, 0, 3
54, -67, 0, 2
40, -1, 0, 2
100, 49, 0, 14
72, -50, 1, 4
58, 52, 0, 1
77, 65, 0, 6
75, -8, 2, 15
61, 57, 0, 2
80, 70, 0, 2
74, -4, 1, 25
93, 9, 26, 20
65, -53, 0, 4
49, -61, 0, 1
109, -10, 2, 8
68, -48, 0, 3
95, 55, 0, 14
54, 54, 0, 1
67, -7, 0, 9
86, 6, 14, 21
58, -56, 1, 3
70, -1, 2, 10
89, 11, 29, 10
70, -2, 0, 11
28, 1, 1, 0
61, -51, 1, 4
88, 52, 1, 13
47, 14, 0, 1
60, -47, 0, 4
63, -5, 0, 2
104, -4, 14, 35
49, 60, 0, 1
68, 73, 0, 1
95, -53, 0, 1
40, 11, 0, 1
81, 12, 8, 13
53, -50, 0, 5
72, -37, 0, 6
58, 65, 0, 1
56, -45, 0, 1
74, 9, 8, 17
93, 22, 5, 43
46, -53, 0, 1
49, -48, 1, 1
35, 17, 1, 0
67, 6, 1, 5
53, 71, 0, 1
72, 84, 0, 2
70, 11, 3, 10
111, 12, 16, 3
83, -50, 0, 1
28, 14, 1, 2
88, 65, 0, 6
60, -34, 1, 4
44, -42, 0, 1
104, 9, 77, 21
90, 74, 0, 1
62, 12, 0, 5
81, 25, 4, 24
53, -37, 0, 1
37, -45, 0, 1
56, -32, 1, 4
97, -31, 3, 1
83, 71, 0, 3
23, 20, 0, 1
96, 10, 52, 13
55, -28, 0, 3
32, 25, 0, 1
71, -47, 1, 2
90, -34, 1, 7
76, 31, 0, 16
92, 12, 41, 7
111, 25, 12, 0
83, -37, 0, 5
69, 28, 8, 0
27, 31, 0, 1
85, -28, 0, 11
71, 74, 0, 1
30, 36, 0, 2
90, 87, 0, 1
62, 25, 3, 2
103, 26, 54, 9
106, 31, 29, 1
59, -44, 0, 3
78, -31, 0, 11
97, -18, 2, 17
83, 84, 0, 2
36, -28, 0, 1
96, 23, 24, 53
55, -15, 0, 1
99, 28, 39, 23
71, -34, 0, 9
16, 30, 0, 1
57, 31, 1, 1
76, 44, 2, 11
48, -18, 2, 0
92, 25, 6, 55
64, -74, 1, 0
69, 41, 0, 5
27, 44, 0, 1
66, -28, 0, 11
85, -15, 0, 15
57, -77, 1, 2
43, -12, 1, 0
84, 26, 5, 24
103, 39, 7, 14
87, 31, 3, 29
106, 44, 1, 3
59, -31, 0, 4
78, -18, 0, 20
64, 47, 1, 4
77, -14, 1, 12
80, -9, 5, 27
52, -71, 0, 1
57, 44, 1, 0
98, 45, 1, 27
101, 50, 0, 4
73, -12, 0, 17
45, -74, 1, 0
105, -23, 2, 5
31, -9, 0, 1
91, 42, 0, 38
75, 34, 1, 6
108, -18, 1, 2
94, 47, 0, 21
66, -15, 2, 9
107, -14, 2, 2
52, 50, 0, 1
84, 39, 1, 28
63, -84, 0, 1
87, 44, 0, 29
100, -17, 4, 29
64, 60, 0, 1
58, -14, 1, 5
61, -9, 0, 2
80, 4, 7, 21
52, -58, 0, 1
79, 45, 0, 13
98, 58, 0, 4
82, 50, 0, 16
54, -12, 0, 6
73, 1, 2, 18
114, 2, 2, 1
67, -73, 1, 0
86, -60, 0, 1
72, 5, 4, 16
89, -55, 0, 1
75, 47, 0, 7
94, 60, 0, 13
88, -14, 2, 34
47, -52, 0, 1
52, 63, 0, 1
93, 64, 0, 3
46, -11, 0, 1
65, 2, 0, 10
82, -58, 0, 4
68, 7, 2, 11
109, 45, 1, 1
81, -54, 0, 2
100, -4, 27, 34
67, 48, 0, 6
86, 61, 1, 6
70, 53, 0, 6
89, 66, 0, 1
42, -9, 1, 0
61, 4, 0, 3
102, 5, 58, 35
74, -57, 2, 0
79, 58, 0, 8
63, 50, 0, 4
51, -41, 1, 1
82, 63, 0, 5
35, -49, 0, 1
95, 2, 16, 32
114, 15, 6, 2
67, -60, 0, 2
53, 5, 1, 2
72, 18, 19, 1
70, -55, 4, 3
56, 10, 0, 2
47, -39, 0, 2
74, 64, 0, 3
65, 15, 3, 1
49, 7, 0, 1
68, 20, 4, 1
62, -54, 1, 4
81, -41, 0, 3
67, 61, 0, 3
86, 74, 0, 1
70, 66, 0, 1
89, 79, 0, 1
83, 5, 6, 18
102, 18, 41, 33
74, -44, 1, 6
60, 21, 1, 2
63, 63, 0, 2
95, 15, 47, 13
62, 67, 0, 1
