last_name, first_name,player_id,year,pa,walk,k_percent,batting_avg,xba,exit_velocity_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
Trout, Mike,545361,2019,600,110,20,.291,.310,90.9,43.8,18.9,44.4,103.466773886,95.970475845,19.2,36.8
Trout, Mike,545361,2020,241,35,23.2,.281,.291,93.7,36.1,15,55.1,103.522413333,96.756365347,19.5,36.7
Trout, Mike,545361,2021,146,27,28.1,.333,.303,91.9,38.2,18.4,52.6,105.086255789,97.269810267,27.5,39.3
Trout, Mike,545361,2022,499,54,27.9,.283,.265,91.6,37.7,19.7,51,104.135929733,96.5588815,30.2,43.4
Trout, Mike,545361,2023,362,45,28.7,.263,.275,91.9,38.3,16,51.9,104.231780971,96.666975874,29.3,44.4
Trout, Mike,545361,2024,126,16,21.4,.220,.273,89.2,40.2,17.1,41.5,101.782849756,94.924062683,20.5,42.5
Herrera, Odúbel,546318,2015,537,28,24,.297,.243,88.7,33.1,3.2,33.9,99.082478136,93.601329122,24.9,50
Herrera, Odúbel,546318,2016,656,63,20.4,.286,.236,87.7,30.7,4.2,30.9,98.153791009,93.091367982,23.3,49
Herrera, Odúbel,546318,2017,563,31,22.4,.281,.261,87.2,35.1,6.2,32.3,99.127229949,93.580679418,26.6,53.3
Herrera, Odúbel,546318,2018,597,38,20.4,.255,.231,86.7,28.8,4.9,31.9,98.41611554,93.233040518,27.3,52.4
Herrera, Odúbel,546318,2019,139,11,23.7,.222,.226,88,36.2,4.3,30.9,97.56891617,92.836191596,28.5,52
Herrera, Odúbel,546318,2021,492,29,15.7,.260,.252,88.9,32.5,4.7,40.1,100.897753189,94.616140163,19.9,50.3
Herrera, Odúbel,546318,2022,197,11,21.3,.238,.225,86.9,24.3,4.9,37.5,99.933778143,94.012093741,24,52.6
Alford, Anthony,546990,2021,148,12,39.2,.233,.199,89,36,10.7,42.7,100.685203421,94.624286267,37.9,47.9
Almora Jr., Albert,546991,2016,117,5,17.1,.277,.276,87.6,30.4,4.3,29.3,97.942693171,92.972079268,23,51.8
Almora Jr., Albert,546991,2017,323,19,16.4,.298,.267,87.2,32.7,4,32.3,98.24731124,93.143433512,24.4,52
Almora Jr., Albert,546991,2018,479,24,17.3,.286,.247,86.6,30.1,1.4,27.4,97.221554611,92.611288306,24.2,54.7
Almora Jr., Albert,546991,2019,363,16,17.1,.236,.254,86.3,31,4.6,27.5,97.073710432,92.557715596,23.9,52.1
Almora Jr., Albert,546991,2021,54,2,31.5,.115,.138,90.3,22.9,0,45.7,98.385453889,93.990516286,33.3,56.9
Almora Jr., Albert,546991,2022,235,17,19.6,.223,.233,84,29.8,1.8,25.4,95.828660964,91.938692242,23.6,51.5
Ruiz, Rio,547004,2017,173,19,23.7,.193,.222,88,27.7,6.3,35.7,98.46531125,93.42548875,27.2,49
Ruiz, Rio,547004,2019,413,40,21.3,.232,.230,88.4,33.7,2.8,36.5,98.246970638,93.295943652,24.3,46.7
Ruiz, Rio,547004,2020,204,17,22.5,.222,.212,87.9,27.7,8.5,39,99.181741429,93.707106906,27.3,52
Ruiz, Rio,547004,2021,141,12,27,.168,.184,86.8,25.6,4.4,26.7,96.102412889,92.110976966,29,54.3
Delmonico, Nicky,547170,2017,166,23,18.7,.262,.232,83.6,39.1,5.5,26.4,96.026744074,92.213052991,25,45.9
Delmonico, Nicky,547170,2018,318,27,25.2,.215,.216,86.8,34.6,5.9,34.6,98.358367864,93.20998922,28.2,51.1
Delmonico, Nicky,547170,2019,68,4,36.8,.206,.211,87,28.9,7.9,34.2,99.087837368,93.598322895,41.6,46.6
Wolters, Tony,547172,2016,230,21,23,.259,.215,85.6,36.5,2.6,19.2,94.400712535,91.239024823,23.6,46.3
Wolters, Tony,547172,2017,266,33,20.7,.240,.213,83.8,30.1,0.6,18.8,93.634373256,90.944273372,19.6,43.9
Wolters, Tony,547172,2018,216,26,15.3,.170,.196,85,24.5,3.3,21.9,94.673720267,91.379221812,17.5,44.4
Wolters, Tony,547172,2019,411,36,16.5,.262,.248,85.3,37.5,0,19.7,93.761511081,90.91707878,19.9,44.6
Wolters, Tony,547172,2020,109,6,27.5,.230,.265,84.1,40.3,0,20.8,94.049699118,91.069196912,27.4,43.4
Lorenzen, Michael,547179,2019,53,5,32.1,.208,.214,96.5,25.8,3.2,64.3,102.64797,97.3482825,35.2,57.1
Harper, Bryce,547180,2015,654,124,20,.330,.292,91.4,37.1,12.9,47.5,102.728474588,95.847158243,26.7,44.2
Harper, Bryce,547180,2016,627,108,18.7,.243,.250,88.9,30.1,7.3,36.1,99.951699683,94.03816619,23,41.7
Harper, Bryce,547180,2017,492,68,20.1,.319,.294,91.1,35.5,11.4,42.6,102.523686835,95.609845253,26.8,49.2
Harper, Bryce,547180,2018,695,130,24.3,.249,.263,91,35.1,11.5,45.4,102.062017113,95.359408191,31.3,45.7
Harper, Bryce,547180,2019,682,99,26.1,.260,.273,91.9,37.6,14.8,45.6,103.137354264,96.043547766,33.7,48.7
Harper, Bryce,547180,2020,244,49,17.6,.268,.308,92.5,33.3,17.3,50.7,104.136840278,96.785819375,28.6,45.9
Harper, Bryce,547180,2021,599,100,22.4,.309,.301,92.5,38.9,18.1,49.7,104.095508409,96.641756068,31.9,47.5
Harper, Bryce,547180,2022,426,46,20.4,.286,.288,92.1,37.2,12.8,47.9,102.954593636,96.099964685,28.2,56.2
Harper, Bryce,547180,2023,546,80,21.8,.293,.290,91.8,36.8,15.2,46.8,103.839812899,96.235486154,33.2,51.4
Harper, Bryce,547180,2024,357,53,21.3,.301,.281,91.1,38.6,12.3,47.4,102.779138333,95.79645978,28.5,51.2
Pérez, Roberto,547379,2015,226,33,28.3,.228,.211,90.6,31.5,8.7,39.4,101.382307049,94.886898033,26.9,37.3
Pérez, Roberto,547379,2016,184,23,23.9,.183,.203,89.2,24.8,6,34.2,99.486912182,93.889797798,23.5,39.9
Pérez, Roberto,547379,2017,248,26,28.6,.207,.218,86.2,31.8,6.6,39.1,100.95602863,94.581757448,25.2,39.8
Pérez, Roberto,547379,2018,210,21,33.3,.168,.187,90.8,28,5.9,42.6,101.610331731,95.170813077,31.8,40.3
Pérez, Roberto,547379,2019,449,45,28.3,.239,.222,90.2,32.6,11,41.3,101.381071221,94.869235939,30,39.8
Pérez, Roberto,547379,2020,110,11,34.5,.165,.198,86,23.7,3.4,32.2,97.983947667,93.088332542,29.4,36.4
Pérez, Roberto,547379,2021,161,17,34.8,.149,.202,91,26.4,12.6,41.4,102.202746667,95.530603253,34.9,41.6
Pérez, Roberto,547379,2022,69,9,36.2,.233,.212,89.3,42.9,11.4,51.4,101.789615556,95.453621714,36.6,39.9
Ngoepe, Gift,547912,2017,63,8,41.3,.222,.152,84.1,17.2,3.4,24.1,96.094195714,92.353022857,41.5,37.6
Ryu, Hyun Jin,547943,2019,67,4,34.3,.157,.155,86.9,15,5,15,95.291394286,91.805958571,21.2,37.9
Kim, Hyun Soo,547957,2016,346,36,14.7,.302,.273,90.5,30.2,5.1,36.5,99.19919808,93.76644084,15.4,39.7
Kim, Hyun Soo,547957,2017,238,22,19.3,.231,.264,88.7,35.7,3.6,36.3,98.264760602,93.365677108,18.5,42.3
Martin, Leonys,547982,2015,310,16,22.3,.219,.214,87.9,21.5,2.2,30,98.273434563,93.164644683,25.5,47.7
Martin, Leonys,547982,2016,576,44,25.9,.247,.223,87.6,30.3,5,31.3,99.19060691,93.604107893,28.5,51.6
Martin, Leonys,547982,2017,138,8,23.9,.172,.211,86.7,28.4,4.2,31.6,97.791640667,92.955237416,26.6,51.2
Martin, Leonys,547982,2018,353,30,21.8,.255,.266,89.1,34.6,10.7,38.7,100.854149569,94.516463103,25.2,51.3
Martin, Leonys,547982,2019,264,21,29.5,.199,.182,87.3,27.3,6.2,27.3,97.557633553,92.818935563,32.7,54.3
Abreu, José,547989,2015,668,39,21,.290,.270,91,30.4,9.3,41.8,102.420020087,95.40629902,24.9,48.7
Abreu, José,547989,2016,695,47,18,.293,.280,89.7,32.7,7.9,39.4,100.621289442,94.406076355,23.8,51.1
Abreu, José,547989,2017,675,35,17.6,.304,.290,90.6,34.2,9.5,45.2,102.600732709,95.527623347,22.5,48.2
Abreu, José,547989,2018,553,37,19.7,.265,.277,91.3,35.4,9.1,45.2,102.778714091,95.630259116,24.6,49
Abreu, José,547989,2019,693,36,21.9,.284,.279,92.1,35.2,12.8,48.2,103.146324797,95.996655894,25.3,49.5
Abreu, José,547989,2020,262,18,22.5,.317,.299,92.9,37.4,14.3,53.3,104.315308571,96.898123022,30.1,48.5
Abreu, José,547989,2021,659,61,21.7,.261,.252,92,31.2,10.2,49.3,102.892077685,95.964420464,27.7,48.4
Abreu, José,547989,2022,679,62,16.2,.304,.296,92.2,34.5,9.5,51.8,102.953606518,96.20270568,23.2,47.3
Abreu, José,547989,2023,594,42,21.9,.237,.248,89,32.5,8.7,41.6,100.821833606,94.59770588,26.4,50.1
Abreu, José,547989,2024,120,4,23.3,.124,.162,87.8,26.7,2.3,33.7,98.240018605,93.123486279,29.7,51.2
Díaz, Elias,553869,2017,200,11,19,.223,.242,86.4,31.1,2,36.7,98.699688667,93.349844333,19,51.6
Díaz, Elias,553869,2018,277,21,14.4,.286,.282,89.6,35.3,6.5,40.5,100.065310741,94.157236791,21.7,46.5
Díaz, Elias,553869,2019,332,23,16.9,.241,.238,88.1,29.5,2.4,34.3,99.26563336,93.660186627,23.3,47.7
Díaz, Elias,553869,2020,73,5,20.5,.235,.261,87.4,34,11.3,41.5,100.286690741,94.319451887,27.9,51.9
Díaz, Elias,553869,2021,371,30,16.2,.246,.247,87.1,30.1,7.9,37.6,99.755097071,93.915122401,24.1,51.3
Díaz, Elias,553869,2022,381,25,21.5,.228,.222,88.4,28.3,5.9,39.3,100.058292985,94.204058315,22.7,51.8
