Ahmed, Nick,605113,2020,217,53,37,10,1,5,21.2,8.3,.266,.247,27.4,48.2,4.42,28.1
Anderson, Brian,605119,2020,229,51,32,7,1,11,28.8,9.6,.255,.227,34.4,49.1,4.53,26.4
Barnes, Austin,605131,2020,104,21,17,3,0,1,23.1,12.5,.244,.193,24.9,45.4,4.64,26.6
Bell, Josh,605137,2020,223,44,33,3,0,8,26.5,9.9,.226,.228,33.6,45.9,4.49,26.2
Betts, Mookie,605141,2020,246,64,38,9,1,16,15.4,9.8,.292,.283,13.8,40.5,4.31,28.3
Caratini, Victor,605170,2020,132,28,20,7,0,1,23.5,9.1,.241,.216,23.6,39.9,4.9,24.6
Cron, Kevin,605196,2020,20,0,0,0,0,0,35,5,.000,.109,38.1,51.2,,
Davis, J.D.,605204,2020,229,47,32,9,0,6,24.5,13.5,.247,.252,29.3,44.9,4.52,27.2
Fisher, Derek,605233,2020,39,7,3,2,1,1,28.2,17.9,.226,.223,40.3,34.8,,27.9
Machín, Vimael,605353,2020,71,13,11,2,0,0,14.1,11.3,.206,.290,20.6,46.7,4.64,26.0
Panik, Joe,605412,2020,141,27,20,6,0,1,19.1,14.2,.225,.246,18,39.4,4.5,26.4
Pérez, Michael,605421,2020,93,14,10,3,0,1,29,7.5,.167,.231,29.8,46.7,,24.7
Smith, Mallex,605480,2020,47,6,4,2,0,0,27.7,4.3,.133,.163,26,54.5,4.16,28.8
Starling, Bubba,605490,2020,64,10,8,1,0,1,42.2,6.3,.169,.191,36.6,50.6,,28.0
Zimmer, Bradley,605548,2020,50,6,5,0,0,1,28,14,.162,.130,36.6,38.5,,28.4
Castro, Harold,605612,2020,54,17,13,4,0,0,20.4,9.3,.347,.274,24.1,51.8,4.61,25.3
Arcia, Orlando,606115,2020,189,45,29,10,1,5,16.9,7.4,.260,.281,23.1,46.8,4.59,26.1
Tapia, Raimel,606132,2020,206,59,48,8,2,1,18.4,6.8,.321,.244,18.7,51.1,4.26,28.1
Aquino, Aristides,606157,2020,56,8,5,1,0,2,32.1,10.7,.170,.207,38.5,47.5,,27.9
Hernández, Teoscar,606192,2020,207,55,32,7,0,16,30.4,6.8,.289,.296,34.9,46.4,4.39,28.2
Peraza, José,606299,2020,120,25,15,8,1,1,15,4.2,.225,.241,21.5,55.3,4.26,28.2
Marte, Ketel,606466,2020,195,52,35,14,1,2,10.8,3.6,.287,.265,14.1,45,4.33,27.6
Greiner, Grayson,606988,2020,55,6,1,2,0,3,36.4,5.5,.118,.187,31.7,48.1,,26.9
Haase, Eric,606992,2020,19,3,3,0,0,0,31.6,5.3,.176,.252,39.5,44.7,,
Nimmo, Brandon,607043,2020,225,52,33,8,3,8,19.1,14.7,.280,.250,21.6,41.6,4.32,27.9
Peterson, Jace,607054,2020,61,9,6,1,0,2,32.8,24.6,.200,.181,34.3,37.6,,26.7
Turner, Trea,607208,2020,259,78,47,15,4,12,13.9,8.5,.335,.303,19.6,46.9,4.1,29.9
Taylor, Beau,607333,2020,24,1,1,0,0,0,37.5,8.3,.048,.117,43.5,44.7,,26.7
Smith, Kevan,607345,2020,38,8,4,3,0,1,28.9,13.2,.258,.206,27.8,44.2,,24.7
Beaty, Matt,607461,2020,54,11,8,1,0,2,25.9,3.7,.220,.234,25.5,51.1,,26.9
Pillar, Kevin,607680,2020,223,60,39,12,3,6,18.4,5.8,.288,.272,25.3,51.9,4.28,27.8
Stallings, Jacob,607732,2020,143,31,21,7,0,3,28,10.5,.248,.205,25.8,38.8,5.11,23.5
Ramírez, José,608070,2020,254,64,30,16,1,17,16.9,12.2,.292,.264,16.6,41.4,4.38,27.2
Bregman, Alex,608324,2020,180,37,18,12,1,6,14.4,13.3,.242,.249,14.7,36.1,4.48,27.0
Gallo, Joey,608336,2020,226,35,17,8,0,10,35,12.8,.181,.189,37.4,43.6,4.55,27.1
Kelly, Carson,608348,2020,129,27,17,5,0,5,22.5,4.7,.221,.222,26.8,45.7,4.84,25.6
Seager, Corey,608369,2020,232,65,37,12,1,15,15.9,7.3,.307,.331,25.8,55.6,4.51,27.1
Winker, Jesse,608385,2020,183,38,19,7,0,12,25.1,15.3,.255,.265,28.9,40.2,4.59,26.4
Lugo, Dawel,608475,2020,11,2,2,0,0,0,9.1,9.1,.200,.184,22.2,39.1,,26.4
Mazara, Nomar,608577,2020,149,31,24,6,0,1,29.5,6.7,.228,.222,28.5,46.5,4.57,25.8
Guzmán, Ronald,608597,2020,86,19,13,1,1,4,27.9,8.1,.244,.237,31.6,52,4.55,25.9
Jankowski, Travis,608671,2020,17,1,1,0,0,0,41.2,11.8,.067,.149,32.1,36.8,,
Mayfield, Jack,608686,2020,47,8,7,1,0,0,29.8,4.3,.190,.169,29.3,52.9,,26.0
Plawecki, Kevin,608700,2020,89,28,21,5,1,1,15.7,5.6,.341,.269,15.9,46.6,4.73,25.5
Refsnyder, Rob,608701,2020,34,6,5,1,0,0,32.4,5.9,.200,.208,28.6,51.7,,27.0
Reynolds, Matt,608703,2020,11,0,0,0,0,0,63.6,0,.000,.063,30,44.4,,
Mondesi, Adalberto,609275,2020,233,56,36,11,3,6,30,4.7,.256,.215,39.8,54.5,4.16,29.4
Andujar, Miguel,609280,2020,65,15,11,2,1,1,13.8,4.6,.242,.235,22.1,48.8,4.55,26.5
Cordero, Franchy,614173,2020,42,8,3,3,0,2,9.5,9.5,.211,.340,20.2,51.7,,27.4
Reyes, Franmil,614177,2020,241,58,39,10,0,9,28.6,10,.275,.245,38.5,46,4.77,26.2
Barreto, Franklin,620439,2020,28,2,2,0,0,0,53.6,0,.074,.125,56.3,51.1,,27.1
Torrens, Luis,620443,2020,78,18,12,5,0,1,19.2,9,.257,.260,21,40.5,4.8,26.0
Robertson, Daniel,621002,2020,24,7,7,0,0,0,25,12.5,.333,.284,30,44.4,,25.6
Lopes, Tim,621005,2020,151,34,20,12,0,2,22.5,4,.238,.235,29.4,54.1,4.31,28.4
Schrock, Max,621011,2020,17,3,2,0,0,1,35.3,0,.176,.183,16.2,54.4,,
Swanson, Dansby,621020,2020,264,65,40,15,0,10,26.9,8.3,.274,.267,31.6,47.2,4.34,28.4
Newman, Kevin,621028,2020,172,35,29,5,0,1,12.2,7,.224,.253,14.6,43.5,4.39,27.5
Taylor, Chris,621035,2020,214,50,30,10,2,8,25.7,12.1,.270,.272,32.5,44.9,4.37,28.4
Correa, Carlos,621043,2020,221,53,39,9,0,5,22.2,7.2,.264,.254,24.4,47.1,4.43,27.2
Dahl, David,621311,2020,99,17,13,2,2,0,28.3,4,.183,.202,31,55.1,4.39,26.7
Phillips, Brett,621433,2020,59,10,6,0,2,2,25.4,13.6,.196,.235,35.2,42.9,4.12,28.8
Taylor, Tyrone,621438,2020,41,9,3,4,0,2,19.5,4.9,.237,.270,26,46.2,,28.2
Buxton, Byron,621439,2020,135,33,17,3,0,13,26.7,1.5,.254,.249,28.9,64.1,4.05,29.9
Brinson, Lewis,621446,2020,112,24,15,6,0,3,26.8,5.4,.226,.247,30.8,52.2,4.31,28.5
Duggar, Steven,621453,2020,36,6,4,2,0,0,30.6,2.8,.176,.200,19.6,42.1,,28.2
Rios, Edwin,621458,2020,83,19,5,6,0,8,21.7,4.8,.250,.282,36.1,50.2,4.63,26.4
Stewart, DJ,621466,2020,112,17,8,2,0,7,33.9,17.9,.193,.192,35.8,48.6,,26.3
Ward, Taylor,621493,2020,102,26,18,6,2,0,27.5,7.8,.277,.250,23.4,44.8,4.36,28.4
Mathisen, Wyatt,621500,2020,33,6,4,0,0,2,36.4,15.2,.222,.192,33.9,38.6,,25.3
Nido, Tomás,621512,2020,26,7,4,1,0,2,23.1,7.7,.292,.244,32.7,53.8,,24.8
Stewart, Christin,621514,2020,99,15,9,3,0,3,30.3,5.1,.167,.208,32,51.7,,26.3
Hudson, Joe,621529,2020,20,3,3,0,0,0,25,10,.176,.132,21.4,36.4,,
Bemboom, Anthony,621532,2020,60,10,6,1,0,3,21.7,11.7,.208,.198,21.3,42.2,4.61,26.4
Wendle, Joey,621563,2020,184,48,33,9,2,4,19,5.4,.286,.256,18.7,50.1,4.25,28.2
Olson, Matt,621566,2020,245,41,22,4,1,14,31.4,13.9,.195,.224,34.8,42.7,4.64,26.0
Jones, Taylor,622100,2020,22,4,2,1,0,1,31.8,4.5,.190,.201,30.2,54.6,,25.9
Muñoz, Yairo,622168,2020,45,15,9,5,0,1,24.4,0,.333,.276,35.2,69.1,4.33,28.4
Walton, Donovan,622268,2020,14,2,1,1,0,0,35.7,7.1,.154,.149,42.9,56,,25.4
Margot, Manuel,622534,2020,159,39,29,9,0,1,15.7,8.2,.269,.260,23.1,47.5,4.28,28.4
Camargo, Johan,622666,2020,127,24,12,8,0,4,27.6,4.7,.200,.184,33.9,48.4,4.45,25.7
Reyes, Victor,622682,2020,213,56,43,7,2,4,21.1,4.2,.277,.287,26.4,54.2,4.36,27.9
Mateo, Jorge,622761,2020,28,4,1,3,0,0,39.3,3.6,.154,.236,35.1,50.4,,29.4
Heineman, Tyler,623168,2020,50,8,7,1,0,0,12,8,.190,.203,17.1,45.6,,25.9
Velazquez, Andrew,623205,2020,77,10,8,1,1,0,29.9,13,.159,.155,29.4,47.7,,28.3
Bishop, Braden,623323,2020,34,5,3,2,0,0,29.4,5.9,.167,.150,31.7,51.3,,28.9
Bote, David,623520,2020,145,25,14,3,1,7,27.6,11.7,.200,.227,27.8,39.1,4.43,27.6
Ramírez, Harold,623912,2020,11,2,2,0,0,0,18.2,9.1,.200,.174,29.2,55.8,,
Santander, Anthony,623993,2020,165,40,15,13,1,11,15.2,6.1,.261,.287,25.6,52.5,,26.7
Lin, Tzu-Wei,624407,2020,57,8,7,1,0,0,29.8,3.5,.154,.182,27.7,50.7,,27.5
Alonso, Pete,624413,2020,239,48,26,6,0,16,25.5,10,.231,.225,30.4,46.1,4.6,26.2
Arroyo, Christian,624414,2020,54,12,8,1,0,3,20.4,7.4,.240,.224,25.7,51.8,4.52,27.2
Biggio, Cavan,624415,2020,265,55,31,16,0,8,23,15.5,.250,.214,23,36.3,4.45,27.7
Conforto, Michael,624424,2020,233,65,44,12,0,9,24.5,10.3,.322,.281,26,44.2,4.48,26.9
Frazier, Adam,624428,2020,230,48,34,7,0,7,15.2,7.4,.230,.251,16.4,46.2,4.41,27.2
Trevino, Jose,624431,2020,83,19,9,8,0,2,18.1,3.6,.250,.244,20,41.8,4.78,24.0
McGuire, Reese,624512,2020,45,3,2,0,0,1,24.4,0,.073,.118,20.9,54.8,4.53,24.9
Soler, Jorge,624585,2020,174,34,18,8,0,8,34.5,10.9,.228,.243,37.2,38.2,4.71,26.6
Mejia, Erick,625510,2020,16,1,0,1,0,0,43.8,0,.071,.079,27.6,45.3,,
Heredia, Guillermo,628338,2020,36,7,5,0,0,2,25,8.3,.212,.265,20,47.6,,27.5
Hernandez, Yadiel,628450,2020,28,5,1,3,0,1,42.9,3.6,.192,.182,32.4,58.7,,25.1
Cronenworth, Jake,630105,2020,192,49,27,15,3,4,15.6,9.4,.285,.317,16.7,39.8,4.28,28.7
Ervin, Phillip,640447,2020,89,11,8,3,0,0,24.7,15.7,.149,.166,26.6,41.7,4.55,27.4
Frazier, Clint,640449,2020,160,35,20,6,1,8,27.5,15.6,.267,.246,31.7,35.3,4.56,27.5
Meadows, Austin,640457,2020,152,27,14,8,1,4,32.9,11.2,.205,.186,31.4,46.1,,26.5
Mercado, Óscar,640458,2020,93,11,9,1,0,1,29,5.4,.128,.158,29.3,49.5,4.43,28.1
Pinder, Chad,640461,2020,61,13,8,3,0,2,21.3,8.2,.232,.242,21.7,51.3,4.59,26.8
Anderson, Tim,641313,2020,221,67,45,11,1,10,22.6,4.5,.322,.286,30.9,55.2,4.17,28.7
Bellinger, Cody,641355,2020,243,51,29,10,0,12,17.3,12.3,.239,.284,23.3,47.6,4.14,28.6
Calhoun, Willie,641432,2020,108,19,15,2,1,1,15.7,4.6,.190,.194,14.7,43.9,4.73,25.6
Collins, Zack,641470,2020,18,1,0,1,0,0,27.8,11.1,.063,.152,42.4,41.8,,25.3
Crawford, J.P.,641487,2020,232,52,41,7,2,2,16.8,9.9,.255,.257,18.2,41.1,4.46,26.8
Davis, Jonathan,641505,2020,34,7,4,2,0,1,32.4,8.8,.259,.221,30,46.1,,28.0
Demeritte, Travis,641513,2020,33,5,4,1,0,0,42.4,9.1,.172,.211,49.1,35.3,,26.7
Dixon, Brandon,641525,2020,14,1,0,1,0,0,28.6,7.1,.077,.174,29.4,32.7,,28.0
Dozier, Hunter,641531,2020,186,36,24,4,2,6,25.8,14.5,.228,.235,30.9,41.9,4.5,27.9
Engel, Adam,641553,2020,93,26,17,5,1,3,20.4,3.2,.295,.259,26,50,4.07,30.2
Fraley, Jake,641584,2020,29,4,2,1,1,0,37.9,6.9,.154,.141,31.4,42.5,,27.2
Garver, Mitch,641598,2020,81,12,9,1,0,2,45.7,8.6,.167,.170,39.6,36.1,,25.9
Guillorme, Luis,641645,2020,68,19,13,6,0,0,25,14.7,.333,.247,20.7,37,,25.4
Hampson, Garrett,641658,2020,184,39,27,4,3,5,32.6,7.1,.234,.230,29,43.3,4.22,29.6
Heim, Jonah,641680,2020,41,8,8,0,0,0,7.3,7.3,.211,.245,10.9,44.4,,25.3
Hermosillo, Michael,641684,2020,10,2,2,0,0,0,10,10,.250,.099,14.3,48.3,,
Lewis, Kyle,641786,2020,242,54,40,3,0,11,29.3,14,.262,.239,36.3,43.2,4.41,28.0
Locastro, Tim,641796,2020,82,20,13,4,1,2,17.1,9.8,.290,.271,13.9,43.1,4.14,30.6
Martin, Jason,641829,2020,11,0,0,0,0,0,36.4,18.2,.000,.049,45.8,47.1,,26.3
McMahon, Ryan,641857,2020,193,37,21,6,1,9,34.2,9.3,.215,.203,31.4,47.3,4.6,26.0
Nottingham, Jacob,641924,2020,54,9,4,1,0,4,37,9.3,.188,.193,38.3,50.9,,25.4
Odom, Joseph,641929,2020,44,5,5,0,0,0,45.5,9.1,.128,.119,41.3,41,,24.1
O'Neill, Tyler,641933,2020,157,24,12,5,0,7,27.4,9.6,.173,.190,33.9,45.5,4.22,29.5
Sisco, Chance,642082,2020,121,21,13,4,0,4,33.9,14,.214,.194,37.2,43.7,4.74,24.2
Smith, Dominic,642086,2020,199,56,24,21,1,10,22.6,7,.316,.303,26,51.9,4.5,25.9
Tellez, Rowdy,642133,2020,127,32,19,5,0,8,15.7,8.7,.283,.283,23.4,50.3,4.74,25.3
Thaiss, Matt,642136,2020,25,3,2,0,0,1,32,16,.143,.132,32.1,48.2,,26.1
Valaika, Pat,642162,2020,150,39,27,4,0,8,22.7,5.3,.277,.260,29.4,50.2,4.47,27.2
VanMeter, Josh,642165,2020,79,9,4,3,0,2,30.4,8.9,.129,.213,30.4,40.9,,26.5
Wade, Tyler,642180,2020,105,15,9,3,0,3,21,11.4,.170,.242,18.3,44.4,4.22,28.2
White, Eli,642201,2020,52,9,7,2,0,0,30.8,5.8,.188,.229,26.2,48.4,,29.4
Mejía, Francisco,642336,2020,42,3,1,1,0,1,21.4,2.4,.077,.147,24.2,61.9,,26.1
Sierra, Magneuris,642423,2020,53,11,7,3,1,0,17,9.4,.250,.237,16.1,42.2,4.08,28.8
Rosario, Amed,642708,2020,147,36,28,3,1,4,23.1,2.7,.252,.233,24.4,51.6,4.25,28.8
Adames, Willy,642715,2020,205,48,24,15,1,8,36.1,9.8,.259,.229,38.7,46.2,4.34,28.2
Gutiérrez, Kelvin,642721,2020,12,1,1,0,0,0,50,25,.111,.153,45,35.1,,
Alcántara, Sergio,642727,2020,23,3,1,0,1,1,17.4,8.7,.143,.146,10.7,37.8,,26.8
Estrada, Thairo,642731,2020,52,8,7,0,0,1,36.5,1.9,.167,.199,29.4,58.3,4.5,25.7
Basabe, Luis Alexander,642772,2020,18,2,2,0,0,0,27.8,22.2,.143,.170,35.3,43.6,,27.9
Benintendi, Andrew,643217,2020,52,4,3,1,0,0,32.7,21.2,.103,.121,33,45,,26.9
Cooper, Garrett,643265,2020,133,34,20,8,0,6,23.3,8.3,.283,.303,22.2,40.4,4.67,25.8
Dubón, Mauricio,643289,2020,177,43,34,4,1,4,20.3,8.5,.274,.256,23.9,54.7,4.29,27.9
Jansen, Danny,643376,2020,147,22,13,3,0,6,21.1,14.3,.183,.247,24.9,44.3,4.61,27.2
Kemp, Tony,643393,2020,114,23,18,5,0,0,12.3,13.2,.247,.256,13.4,43.9,,26.6
Kiner-Falefa, Isiah,643396,2020,228,59,49,4,3,3,14,6.1,.280,.260,15.8,47.4,4.25,28.1
Long Jr., Shed,643418,2020,128,20,12,5,0,3,28.9,8.6,.171,.175,34.7,44.6,4.37,26.9
McBroom, Ryan,643436,2020,85,20,11,3,0,6,35.3,4.7,.247,.215,37.6,45.5,,26.4
McNeil, Jeff,643446,2020,209,57,39,14,0,4,11.5,9.6,.311,.277,17.5,57,4.13,27.1
Tauchman, Mike,643565,2020,111,23,17,6,0,0,23.4,12.6,.242,.253,28.9,45,,27.4
Chang, Yu,644374,2020,13,2,2,0,0,0,30.8,15.4,.182,.209,19.2,47.3,,27.1
Tromp, Chadwick,644433,2020,64,13,8,1,0,4,31.3,1.6,.213,.190,34.4,50.8,4.76,25.1
Albies, Ozzie,645277,2020,124,32,21,5,0,6,24.2,4,.271,.234,24.8,58.1,4.08,28.2
Robles, Victor,645302,2020,189,37,28,5,1,3,28,4.8,.220,.205,27.1,50.3,4.39,28.0
Sánchez, Ali,645305,2020,10,1,1,0,0,0,30,10,.111,.039,43.5,56.1,,
Ford, Mike,645801,2020,84,10,4,4,0,2,19,8.3,.135,.231,26.1,37.6,4.72,24.3
Devers, Rafael,646240,2020,248,61,33,16,1,11,27,5.2,.263,.256,31.5,55,4.37,26.7
Naylor, Josh,647304,2020,104,24,19,3,1,1,11.5,4.8,.247,.275,15.6,48.9,4.43,27.1
Toro, Abraham,647351,2020,97,13,8,2,0,3,23.7,3.1,.149,.220,23.7,52.6,4.29,27.2
Díaz, Aledmys,649557,2020,59,14,6,5,0,3,20.3,1.7,.241,.266,26.5,54.2,4.49,27.4
Urías, Luis,649966,2020,120,26,21,4,1,0,26.7,8.3,.239,.225,22.7,40.8,4.45,26.9
Díaz, Lewin,650331,2020,41,6,4,2,0,0,29.3,4.9,.154,.168,23.4,45.3,,24.7
Arraez, Luis,650333,2020,121,36,27,9,0,0,9.1,6.6,.321,.310,10.1,44.5,4.49,26.6
Jiménez, Eloy,650391,2020,226,63,35,14,0,14,24.8,5.3,.296,.278,29.2,54.4,4.45,27.2
Torres, Gleyber,650402,2020,160,33,22,8,0,3,17.5,13.8,.243,.245,28,42,4.58,26.3
Castro, Willi,650489,2020,140,45,33,4,2,6,27.1,5,.349,.303,30.6,55.1,4.3,28.3
Díaz, Yandy,650490,2020,138,35,30,3,0,2,12.3,16.7,.307,.247,15.7,35.6,4.65,26.0
Viloria, Meibrys,650619,2020,24,4,3,1,0,0,37.5,8.3,.190,.117,35.9,41.9,,23.7
Rengifo, Luis,650859,2020,106,14,12,1,0,1,24.5,13.2,.156,.184,24.1,42.7,4.32,27.6
Allen, Greg,656185,2020,32,4,2,1,0,1,31.3,9.4,.154,.196,38.6,46.7,,27.2
Chapman, Matt,656305,2020,152,33,12,9,2,10,35.5,5.3,.232,.245,36.2,44.9,4.54,27.4
Chavis, Michael,656308,2020,158,31,19,5,2,5,31.6,5.1,.212,.229,38.3,51.6,4.41,28.1
Díaz, Isan,656371,2020,22,4,4,0,0,0,31.8,0,.182,.274,32.4,35.1,,25.8
Harrison, Monte,656509,2020,51,8,6,1,0,1,51,7.8,.170,.147,42.5,39.9,,28.8
Haseley, Adam,656514,2020,92,22,17,5,0,0,18.5,7.6,.278,.267,15.2,42.8,4.42,26.7
Hill, Derek,656537,2020,12,1,1,0,0,0,50,8.3,.091,.116,40.9,44.9,,
Hilliard, Sam,656541,2020,114,22,12,2,2,6,36.8,7.9,.210,.193,38.7,46.7,4.22,29.3
Hoskins, Rhys,656555,2020,185,37,18,9,0,10,23.2,15.7,.245,.237,26.6,41.5,4.71,25.7
Luplow, Jordan,656669,2020,92,15,7,5,1,2,20.7,13,.192,.199,19.9,43,4.41,27.3
Mullins II, Cedric,656775,2020,153,38,28,4,3,3,24.2,5.2,.271,.214,21.6,50.8,,28.6
O'Hearn, Ryan,656811,2020,132,22,14,6,0,2,28,13.6,.195,.234,29.9,41.9,4.57,26.3
Schwarber, Kyle,656941,2020,224,36,19,6,0,11,29.5,13.4,.188,.224,28,42.9,4.36,26.9
Smith, Pavin,656976,2020,44,10,8,0,1,1,18.2,11.4,.270,.290,23.8,39.6,,26.8
Thomas, Lane,657041,2020,40,4,1,2,0,1,32.5,10,.111,.145,28.1,37.4,,28.3
Tucker, Cole,657061,2020,116,24,20,3,0,1,26.7,4.3,.220,.192,30.3,46.3,4.23,28.3
Verdugo, Alex,657077,2020,221,62,40,16,0,6,20.4,7.7,.308,.238,18.7,42.8,4.24,27.6
White, Evan,657108,2020,202,32,17,7,0,8,41.6,8.9,.176,.190,38,43.8,4.37,28.2
Alvarez, Eddy,657193,2020,41,7,6,1,0,0,39,7.3,.189,.132,33.7,49.7,,27.3
DeJong, Paul,657557,2020,174,38,29,6,0,3,28.7,9.8,.250,.238,32.3,48.5,4.6,26.6
Laureano, Ramón,657656,2020,222,39,24,8,1,6,26.1,10.8,.213,.230,25,40.2,4.36,27.8
Fuentes, Joshua,658069,2020,103,30,21,7,0,2,28.2,1.9,.306,.254,24.3,55.3,4.42,27.6
Olivares, Edward,658668,2020,101,23,17,2,1,3,24.8,4,.240,.260,24.4,51,4.26,28.9
Moncada, Yoán,660162,2020,231,45,28,8,3,6,31.2,12.1,.225,.207,30.5,43.1,,27.5
Ohtani, Shohei,660271,2020,175,29,16,6,0,7,28.6,12.6,.190,.234,32.3,44.8,4.04,28.7
Tsutsugo, Yoshi,660294,2020,185,31,17,5,1,8,27,14.1,.197,.211,23.2,39.7,4.51,25.7
Araúz, Jonathan,660620,2020,80,18,15,2,0,1,26.3,10,.250,.292,22,42.1,,26.1
Acuña Jr., Ronald,660670,2020,202,40,15,11,0,14,29.7,18.8,.250,.254,29.9,40.5,4.32,29.1
Tejeda, Anderson,660731,2020,77,19,11,4,1,3,39,2.6,.253,.193,39.1,50.2,,27.1
Sánchez, Jesús,660821,2020,29,1,0,1,0,0,37.9,13.8,.040,.158,25,54.4,,26.6
Contreras, William,661388,2020,10,4,3,1,0,0,40,0,.400,.322,40.9,61.1,,
Varsho, Daulton,662139,2020,115,19,9,5,2,3,28.7,10.4,.188,.196,30.6,45.8,4.13,28.3
McCarthy, Joe,663411,2020,10,0,0,0,0,0,50,0,.000,.027,40,51.3,,
Hoerner, Nico,663538,2020,126,24,20,4,0,0,19,9.5,.222,.243,18,44.6,4.26,28.7
Riley, Austin,663586,2020,206,45,29,7,1,8,23.8,7.8,.239,.265,30.1,54.2,4.61,26.8
Madrigal, Nick,663611,2020,109,35,32,3,0,0,6.4,3.7,.340,.302,10.7,44.1,4.27,28.0
Mountcastle, Ryan,663624,2020,140,42,32,5,0,5,21.4,7.9,.333,.266,29.7,58.8,4.35,28.0
Hayes, Ke'Bryan,663647,2020,95,32,18,7,2,5,21.1,9.5,.376,.291,18.1,44.1,4.41,28.0
Tucker, Kyle,663656,2020,228,56,29,12,6,9,20.2,7.9,.268,.261,22.5,50.5,4.34,27.6
Cameron, Daz,663662,2020,59,11,8,2,1,0,32.2,3.4,.193,.197,26.5,49.4,4.44,27.9
Bart, Joey,663698,2020,111,24,17,5,2,0,36.9,2.7,.233,.200,34.5,51.7,4.61,26.7
Grisham, Trent,663757,2020,252,54,33,8,3,10,25.4,12.3,.251,.266,24.2,38.3,4.34,29.1
Stephenson, Tyler,663886,2020,20,5,3,0,0,2,45,10,.294,.204,26.7,33.7,,
Rodgers, Brendan,663898,2020,21,2,1,1,0,0,28.6,0,.095,.134,30.6,59.8,,27.6
Lowe, Nathaniel,663993,2020,76,15,9,2,0,4,36.8,11.8,.224,.230,29.4,40.3,4.37,26.9
Happ, Ian,664023,2020,231,51,27,11,1,12,27.3,13,.258,.261,35.7,43.5,4.33,27.1
Mathias, Mark,664029,2020,36,10,7,3,0,0,19.4,0,.278,.258,24.6,43,,27.7
France, Ty,664034,2020,155,43,29,9,1,4,23.9,7.1,.305,.285,25.1,46.1,4.82,25.2
Lowe, Brandon,664040,2020,224,52,27,9,2,14,25.9,11.2,.269,.261,35.7,46.9,4.33,27.4
Davis, Jaylin,664041,2020,12,2,1,0,0,1,50,0,.167,.200,44.4,54,,
Bader, Harrison,664056,2020,125,24,11,7,2,4,32,10.4,.226,.196,27.9,42.5,4.17,29.4
Stevenson, Andrew,664057,2020,47,15,5,7,1,2,23.4,10.6,.366,.288,27.1,44.5,,28.1
Fletcher, David,664058,2020,230,66,50,13,0,3,10.9,8.7,.319,.292,8.6,37.2,4.33,27.3
Haggerty, Sam,664059,2020,54,13,8,4,0,1,29.6,7.4,.260,.263,35.5,46.7,,28.7
Kingery, Scott,664068,2020,124,18,10,5,0,3,28.2,7.3,.159,.221,31.5,51.5,4.28,28.6
Allen, Austin,664119,2020,32,6,4,1,0,1,43.8,3.1,.194,.149,36.9,50.8,,
Moore, Dylan,664238,2020,159,35,18,9,0,8,27,8.8,.255,.251,27,41.8,4.32,27.6
Garlick, Kyle,664247,2020,23,3,2,1,0,0,30.4,0,.136,.227,32.3,40.3,,
Straw, Myles,664702,2020,86,17,13,4,0,0,25.6,4.7,.207,.222,19.5,43.8,,28.5
Bohm, Alec,664761,2020,180,54,39,11,0,4,20,8.9,.338,.285,25.2,47.5,4.6,27.3
Wade Jr., LaMonte,664774,2020,44,9,6,3,0,0,20.5,9.1,.231,.206,15.4,40.6,,26.7
Mendick, Danny,664901,2020,114,26,18,4,1,3,21.9,5.3,.243,.222,25.3,42.3,4.63,26.0
Walsh, Jared,665120,2020,108,29,14,4,2,9,13.9,4.6,.293,.272,22.8,50.1,4.5,26.5
Tatis Jr., Fernando,665487,2020,257,62,32,11,2,17,23.7,10.5,.277,.297,28,47,4.27,29.3
Guerrero Jr., Vladimir,665489,2020,243,58,34,13,2,9,15.6,8.2,.262,.268,24.7,47.9,4.73,25.3
Soto, Juan,665742,2020,196,54,27,14,0,13,14.3,20.9,.351,.332,21.4,36.2,4.29,26.3
Taveras, Leody,665750,2020,134,27,16,6,1,4,32.1,10.4,.227,.232,29.8,46.1,,29.1
Chisholm Jr., Jazz,665862,2020,62,9,5,1,1,2,30.6,8.1,.161,.180,25.5,38.8,,28.1
Giménez, Andrés,665926,2020,132,31,23,3,2,3,21.2,5.3,.263,.245,25.5,50,4.2,28.8
Apostel, Sherten,665947,2020,21,2,1,1,0,0,42.9,4.8,.100,.126,50,50,,25.1
Lux, Gavin,666158,2020,69,11,6,2,0,3,27.5,8.7,.175,.195,26.1,41.5,4.2,27.7
Moniak, Mickey,666160,2020,18,3,3,0,0,0,33.3,22.2,.214,.252,50,41.6,,
Adell, Jo,666176,2020,132,20,13,4,0,3,41.7,5.3,.161,.177,42.1,50.8,4.4,29.3
Bichette, Bo,666182,2020,128,37,22,9,1,5,21.1,3.9,.301,.292,21.6,57,4.38,27.7
Carlson, Dylan,666185,2020,119,22,11,7,1,3,29.4,6.7,.200,.246,30.7,41.1,,27.9
Kieboom, Carter,666198,2020,122,20,19,1,0,0,27,13.9,.202,.180,25.5,44.6,4.64,26.6
Dalbec, Bobby,666915,2020,92,21,10,3,0,8,42.4,10.9,.263,.199,46.2,48.8,,26.7
Oliva, Jared,666931,2020,16,3,3,0,0,0,37.5,0,.188,.211,37,47.4,,29.0
Gurriel Jr., Lourdes,666971,2020,224,64,39,14,0,11,21.4,6.3,.308,.281,26.3,51.2,4.53,26.3
