EV, LA, Hits, Outs
86, 66, 0, 3
70, 58, 0, 7
58, 4, 0, 5
77, 17, 23, 1
89, 71, 0, 1
42, -4, 0, 1
61, 9, 2, 6
80, 22, 20, 11
74, -52, 0, 3
79, 63, 0, 6
63, 55, 0, 6
82, 68, 0, 5
35, -44, 0, 3
95, 7, 35, 28
114, 20, 3, 0
67, -55, 0, 3
86, -42, 0, 2
72, 23, 17, 2
70, -50, 1, 4
89, -37, 0, 5
56, 15, 0, 3
88, 4, 16, 23
47, -34, 1, 1
74, 69, 0, 3
65, 20, 7, 0
63, -53, 0, 1
49, 12, 0, 1
68, 25, 7, 0
62, -49, 1, 1
81, -36, 0, 4
67, 66, 0, 1
70, 71, 0, 1
42, 9, 1, 0
83, 10, 12, 13
102, 23, 52, 18
74, -39, 0, 8
51, -23, 0, 4
95, 20, 14, 43
53, 23, 0, 1
72, 36, 5, 9
92, -49, 0, 1
56, 28, 0, 4
69, -33, 0, 9
113, 10, 2, 0
46, 20, 1, 1
49, 25, 1, 0
90, 26, 6, 47
62, -36, 0, 3
81, -23, 3, 9
48, 29, 0, 2
83, 23, 5, 21
102, 36, 10, 11
55, -76, 0, 1
96, -38, 0, 1
60, 39, 0, 1
57, -30, 0, 2
76, -17, 1, 15
92, -36, 0, 1
78, 29, 2, 15
97, 42, 0, 21
50, -33, 0, 1
69, -20, 1, 12
110, -19, 0, 1
55, 45, 0, 2
113, 23, 5, 0
71, 26, 5, 1
90, 39, 1, 38
84, -35, 0, 10
43, -73, 0, 1
103, -22, 3, 0
48, 42, 0, 1
87, -30, 1, 7
106, -17, 4, 6
105, 24, 37, 1
64, -14, 0, 6
108, 29, 19, 1
96, -25, 3, 14
55, -63, 0, 1
41, 39, 0, 2
99, -20, 4, 11
85, 45, 0, 22
38, -30, 0, 1
57, -17, 0, 1
76, -4, 7, 18
59, 29, 2, 3
78, 42, 2, 19
97, 55, 0, 3
91, -19, 2, 16
110, -6, 3, 7
94, -14, 9, 45
66, -76, 0, 1
52, -11, 1, 2
71, 39, 2, 9
84, -22, 1, 20
43, -60, 0, 3
103, -9, 9, 33
87, -17, 7, 21
106, -4, 24, 23
73, 48, 3, 7
105, 37, 6, 1
108, 42, 1, 1
80, -57, 0, 1
66, 45, 4, 3
85, 58, 0, 9
38, -17, 1, 1
79, -16, 1, 12
98, -3, 37, 38
82, -11, 1, 21
101, 2, 39, 29
54, -73, 0, 1
59, 42, 0, 2
100, 43, 1, 16
91, -6, 10, 26
77, 59, 0, 7
75, -14, 1, 16
80, 64, 0, 12
52, 2, 1, 2
65, -59, 0, 1
109, -16, 4, 2
54, 48, 0, 3
68, -54, 0, 4
73, 61, 0, 4
89, 5, 19, 21
77, -49, 0, 2
61, -57, 0, 2
80, -44, 1, 2
47, 8, 0, 1
66, 58, 0, 4
79, -3, 4, 17
98, 10, 75, 9
63, -11, 0, 7
82, 2, 13, 15
101, 15, 42, 46
68, 67, 0, 5
54, -60, 0, 1
100, 56, 0, 2
72, -43, 0, 3
58, 59, 0, 1
88, -62, 0, 1
74, 3, 3, 11
93, 16, 17, 23
46, -59, 1, 3
65, -46, 0, 3
49, -54, 0, 2
109, -3, 4, 5
68, -41, 1, 4
95, 62, 0, 2
86, 13, 40, 3
70, 5, 7, 13
89, 18, 20, 18
42, -57, 0, 1
83, -56, 0, 1
88, 59, 0, 15
60, -40, 1, 4
63, 2, 1, 4
104, 3, 51, 34
40, 18, 0, 1
81, 19, 24, 3
72, -30, 0, 12
37, -51, 0, 2
56, -38, 0, 7
74, 16, 15, 2
93, 29, 11, 56
46, -46, 3, 0
49, -41, 0, 2
67, 13, 0, 4
70, 18, 12, 3
111, 19, 11, 0
83, -43, 0, 2
69, 22, 10, 0
88, 72, 0, 4
41, -40, 0, 2
60, -27, 0, 10
104, 16, 37, 33
62, 19, 2, 2
81, 32, 1, 25
34, -43, 0, 1
39, 35, 0, 1
37, -38, 0, 1
56, -25, 0, 4
97, -24, 1, 11
96, 17, 36, 42
55, -21, 0, 2
99, 22, 34, 30
71, -40, 0, 5
90, -27, 1, 17
76, 38, 2, 20
92, 19, 11, 42
111, 32, 2, 0
50, 22, 0, 1
69, 35, 4, 2
41, -27, 0, 1
44, -22, 0, 1
85, -21, 0, 25
62, 32, 0, 3
103, 33, 20, 8
106, 38, 3, 2
59, -37, 1, 3
78, -24, 0, 8
97, -11, 14, 38
36, -21, 1, 0
96, 30, 21, 38
99, 35, 9, 26
71, -27, 0, 12
57, 38, 0, 3
76, 51, 2, 9
48, -11, 1, 0
92, 32, 1, 36
64, -67, 0, 1
50, 35, 0, 3
91, 36, 1, 31
94, 41, 3, 34
66, -21, 0, 10
85, -8, 2, 27
84, 33, 0, 29
103, 46, 1, 2
87, 38, 1, 26
59, -24, 0, 6
64, 54, 0, 1
77, -7, 2, 18
80, -2, 4, 18
80, -1, 3, 34
52, -64, 0, 2
112, -13, 0, 1
57, 51, 0, 1
98, 52, 0, 6
54, -18, 0, 3
73, -5, 3, 12
91, 49, 0, 22
75, 41, 1, 9
94, 54, 0, 6
66, -8, 0, 10
107, -7, 4, 6
43, 8, 0, 2
84, 46, 0, 24
87, 51, 0, 14
40, -61, 0, 3
100, -10, 14, 41
86, 55, 0, 20
58, -7, 0, 2
77, 6, 1, 13
75, -67, 0, 1
61, -2, 0, 2
61, -1, 0, 2
80, 11, 10, 17
79, 52, 1, 16
98, 65, 0, 1
63, 44, 1, 5
51, -47, 0, 1
82, 57, 1, 27
54, -5, 0, 2
73, 8, 4, 10
114, 9, 2, 0
72, 12, 11, 8
75, 54, 1, 6
88, -7, 9, 31
47, -45, 0, 4
107, 6, 34, 12
65, 9, 1, 6
68, 14, 6, 5
81, -47, 0, 3
67, 55, 0, 5
86, 68, 0, 8
58, 6, 1, 1
70, 60, 0, 9
89, 73, 0, 1
61, 11, 1, 4
102, 12, 75, 18
74, -50, 0, 1
93, -37, 0, 2
79, 65, 1, 10
63, 57, 0, 6
51, -34, 0, 1
82, 70, 0, 1
95, 9, 36, 9
114, 22, 4, 0
67, -53, 1, 2
72, 25, 16, 0
70, -48, 0, 2
56, 17, 0, 3
88, 6, 20, 22
47, -32, 0, 1
74, 71, 0, 2
65, 22, 3, 0
49, 14, 0, 1
68, 27, 7, 1
62, -47, 0, 4
81, -34, 0, 7
67, 68, 0, 1
39, -31, 1, 1
70, 73, 1, 0
83, 12, 23, 3
102, 25, 51, 14
74, -37, 0, 8
60, 28, 1, 3
35, -29, 0, 1
76, -28, 1, 13
95, 22, 17, 49
53, 25, 1, 2
56, 30, 0, 4
97, 31, 17, 44
50, -44, 1, 4
69, -31, 1, 8
113, 12, 3, 3
71, 15, 6, 4
90, 28, 3, 47
62, -34, 0, 7
48, 31, 1, 2
106, -28, 0, 1
83, 25, 4, 23
36, -87, 1, 0
96, -36, 0, 4
60, 41, 1, 3
99, -31, 0, 1
57, -28, 1, 3
76, -15, 0, 26
48, -77, 1, 0
92, -34, 0, 3
78, 31, 3, 22
97, 44, 0, 25
50, -31, 1, 0
69, -18, 0, 12
36, 34, 0, 2
55, 47, 0, 2
113, 25, 3, 0
71, 28, 3, 4
90, 41, 0, 34
84, -33, 1, 6
43, -71, 0, 1
103, -20, 0, 2
87, -28, 2, 7
106, -15, 7, 7
105, 26, 29, 4
64, -12, 0, 11
108, 31, 14, 0
96, -23, 1, 17
99, -18, 2, 28
66, 34, 8, 1
85, 47, 0, 23
38, -28, 1, 0
57, -15, 0, 1
98, -14, 14, 37
101, -9, 17, 30
59, 31, 3, 1
78, 44, 1, 26
91, -17, 3, 16
36, 47, 0, 1
110, -4, 5, 11
75, -25, 1, 5
94, -12, 12, 39
52, -9, 0, 1
84, -20, 2, 15
43, -58, 0, 1
87, -15, 4, 25
73, 50, 1, 13
45, -12, 0, 1
105, 39, 5, 5
64, 1, 1, 4
108, 44, 1, 0
61, -68, 0, 1
66, 47, 0, 8
85, 60, 0, 13
79, -14, 0, 21
82, -9, 4, 28
101, 4, 34, 35
54, -71, 1, 0
40, -6, 0, 2
59, 44, 0, 3
100, 45, 1, 10
73, -58, 0, 1
91, -4, 11, 34
58, 48, 0, 4
77, 61, 0, 12
75, -12, 1, 25
94, 1, 25, 34
61, 53, 0, 8
80, 66, 0, 5
52, 4, 1, 1
93, 5, 34, 29
65, -57, 0, 1
109, -14, 1, 1
68, -52, 0, 3
54, 50, 0, 2
73, 63, 0, 4
67, -11, 1, 9
86, 2, 12, 17
58, -60, 1, 2
70, -6, 0, 13
89, 7, 13, 23
88, 48, 1, 22
80, -42, 0, 1
47, 10, 0, 1
63, -9, 0, 5
82, 4, 17, 26
40, 7, 0, 1
100, 58, 0, 3
53, -54, 0, 2
72, -41, 0, 3
77, 74, 0, 1
56, -49, 1, 2
116, 2, 2, 0
33, 4, 1, 0
74, 5, 5, 13
93, 18, 18, 31
46, -57, 0, 1
65, -44, 0, 2
51, 21, 0, 2
49, -52, 0, 1
68, -39, 0, 5
95, 64, 0, 3
67, 2, 0, 9
86, 15, 29, 2
70, 7, 6, 12
89, 20, 5, 35
42, -55, 0, 1
88, 61, 0, 8
60, -38, 0, 12
63, 4, 1, 3
104, 5, 54, 32
62, 8, 0, 4
95, -44, 0, 2
81, 21, 18, 12
53, -41, 0, 1
72, -28, 0, 9
39, 24, 0, 1
37, -49, 0, 1
56, -36, 1, 4
116, 15, 1, 0
83, 67, 0, 3
74, 18, 12, 0
51, 34, 0, 2
90, -38, 0, 1
48, -35, 0, 1
92, 8, 30, 21
39, -84, 0, 1
111, 21, 8, 0
83, -41, 0, 2
69, 24, 14, 0
41, -38, 0, 1
60, -25, 0, 1
44, -33, 1, 2
104, 18, 46, 27
62, 21, 4, 5
81, 34, 2, 25
39, 37, 1, 0
37, -36, 1, 0
78, -35, 1, 9
97, -22, 2, 12
96, 19, 30, 54
55, -19, 0, 1
99, 24, 39, 26
71, -38, 0, 6
90, -25, 2, 25
76, 40, 1, 10
48, -22, 0, 1
92, 21, 13, 49
111, 34, 2, 0
64, -78, 0, 1
50, 24, 0, 2
69, 37, 3, 4
44, -20, 0, 1
85, -19, 2, 19
57, -81, 0, 1
84, 22, 11, 26
43, -16, 0, 1
103, 35, 14, 11
87, 27, 3, 31
106, 40, 3, 1
59, -35, 0, 4
78, -22, 1, 17
97, -9, 11, 37
64, 43, 1, 1
36, -19, 2, 1
96, 32, 15, 37
55, -6, 2, 1
99, 37, 5, 33
76, 53, 0, 11
73, -16, 2, 11
105, -27, 0, 2
50, 37, 0, 1
91, 38, 1, 37
64, -65, 0, 1
94, 43, 0, 33
66, -19, 0, 8
85, -6, 4, 27
84, 35, 0, 36
43, -3, 0, 1
87, 40, 1, 27
59, -22, 1, 4
100, -21, 4, 18
64, 56, 0, 2
36, -6, 0, 1
77, -5, 1, 18
52, -62, 0, 3
112, -11, 1, 0
79, 41, 0, 17
98, 54, 0, 4
115, -6, 0, 1
101, 59, 0, 2
54, -16, 0, 2
73, -3, 1, 13
45, -65, 0, 1
91, 51, 0, 28
75, 43, 0, 8
94, 56, 0, 10
47, -56, 0, 2
66, -6, 0, 9
107, -5, 15, 11
52, 59, 0, 3
65, -1, 1, 4
65, -2, 0, 5
109, 41, 1, 0
68, 3, 2, 12
100, -8, 26, 45
86, 57, 0, 15
77, 8, 11, 12
89, 62, 0, 10
75, -65, 0, 1
80, 13, 21, 8
74, -61, 0, 1
79, 54, 1, 7
51, -45, 0, 2
82, 59, 0, 16
54, -3, 0, 2
95, -1, 20, 25
95, -2, 10, 16
114, 11, 1, 4
67, -64, 0, 1
72, 14, 11, 8
70, -59, 1, 0
75, 56, 1, 10
88, -5, 4, 31
47, -43, 1, 1
107, 8, 31, 12
93, 73, 0, 1
46, -1, 0, 1
65, 11, 0, 10
68, 16, 5, 5
109, 54, 0, 1
40, -46, 0, 2
81, -45, 0, 1
86, 70, 0, 1
70, 62, 0, 7
58, 8, 0, 5
61, 13, 0, 2
102, 14, 64, 41
74, -48, 2, 3
60, 17, 0, 1
63, 59, 0, 3
51, -32, 0, 4
95, 11, 56, 3
67, -51, 0, 3
53, 14, 0, 1
72, 27, 11, 3
70, -46, 0, 3
56, 19, 1, 3
69, -42, 1, 8
88, 8, 18, 21
49, 16, 0, 1
90, 17, 36, 15
81, -32, 0, 7
67, 70, 0, 1
83, 14, 27, 3
102, 27, 54, 11
41, 17, 1, 0
60, 30, 2, 0
44, 22, 0, 2
35, -27, 0, 1
76, -26, 0, 9
34, 14, 0, 1
53, 27, 0, 1
37, 19, 0, 1
56, 32, 0, 1
97, 33, 23, 26
50, -42, 0, 1
69, -29, 0, 7
55, 36, 0, 1
113, 14, 5, 1
71, 17, 6, 3
90, 30, 3, 48
62, -32, 0, 7
29, 20, 0, 1
106, -26, 0, 1
64, -23, 0, 9
83, 27, 2, 31
55, -72, 1, 0
99, -29, 0, 2
44, 35, 0, 1
85, 36, 1, 31
38, -39, 0, 4
76, -13, 1, 14
92, -32, 0, 4
59, 20, 0, 1
78, 33, 1, 37
97, 46, 0, 13
50, -29, 0, 3
91, -28, 1, 15
110, -15, 1, 2
94, -23, 2, 17
113, 27, 1, 0
71, 30, 10, 6
112, 31, 3, 0
84, -31, 2, 6
103, -18, 2, 3
48, 46, 0, 1
87, -26, 1, 20
106, -13, 2, 9
105, 28, 22, 2
64, -10, 0, 4
108, 33, 11, 1
66, 36, 5, 1
85, 49, 0, 11
38, -26, 1, 0
57, -13, 0, 2
98, -12, 11, 36
101, -7, 9, 34
59, 33, 0, 3
78, 46, 0, 13
91, -15, 7, 30
110, -2, 6, 8
110, -1, 9, 9
77, 50, 0, 6
75, -23, 0, 7
94, -10, 7, 54
80, 55, 1, 10
52, -7, 0, 1
84, -18, 0, 27
87, -13, 2, 29
54, 39, 0, 1
73, 52, 0, 9
45, -10, 0, 1
86, -9, 2, 27
105, 41, 2, 3
89, -4, 10, 19
77, -58, 0, 1
80, -53, 2, 0
66, 49, 0, 2
107, 50, 0, 1
79, -12, 3, 11
98, 1, 37, 44
63, -20, 0, 8
82, -7, 3, 31
101, 6, 38, 22
73, -56, 0, 1
40, -4, 0, 2
100, 47, 0, 6
72, -52, 0, 3
58, 50, 0, 2
77, 63, 0, 7
75, -10, 0, 22
80, 68, 0, 6
93, 7, 28, 14
46, -68, 0, 2
65, -55, 0, 4
109, -12, 3, 3
68, -50, 0, 1
73, 65, 0, 5
67, -9, 1, 9
86, 4, 11, 34
72, 69, 0, 1
70, -4, 2, 23
58, -58, 0, 4
89, 9, 21, 14
42, -66, 0, 1
88, 50, 0, 19
79, 1, 9, 18
46, 53, 0, 1
65, 66, 0, 2
63, -7, 1, 3
82, 6, 9, 13
40, 9, 0, 3
100, 60, 0, 1
53, -52, 1, 0
72, -39, 0, 4
58, 63, 0, 2
56, -47, 0, 5
116, 4, 1, 1
61, 68, 0, 1
74, 7, 7, 16
93, 20, 18, 35
46, -55, 3, 0
65, -42, 0, 4
109, 1, 11, 14
68, -37, 0, 5
95, 66, 0, 1
67, 4, 1, 11
70, 9, 2, 11
111, 10, 13, 2
83, -52, 0, 1
88, 63, 0, 11
41, -49, 1, 1
60, -36, 0, 6
44, -44, 1, 2
104, 7, 51, 28
62, 10, 1, 4
81, 23, 12, 19
53, -39, 0, 4
56, -34, 0, 2
83, 69, 0, 1
74, 20, 16, 1
32, 23, 0, 1
71, -49, 1, 3
90, -36, 0, 2
48, -33, 0, 1
92, 10, 39, 10
111, 23, 12, 0
50, 13, 0, 2
83, -39, 0, 3
69, 26, 10, 0
41, -36, 0, 2
60, -23, 1, 3
104, 20, 54, 14
62, 23, 1, 1
103, 24, 42, 7
39, 39, 1, 1
37, -34, 1, 0
78, -33, 1, 6
97, -20, 2, 14
96, 21, 24, 49
55, -17, 0, 3
99, 26, 36, 30
71, -36, 2, 4
90, -23, 2, 19
57, 29, 1, 7
76, 42, 0, 14
48, -20, 0, 1
92, 23, 4, 49
50, 26, 0, 2
69, 39, 0, 7
66, -30, 1, 7
85, -17, 1, 22
84, 24, 3, 28
103, 37, 6, 2
87, 29, 2, 46
106, 42, 2, 1
59, -33, 0, 6
78, -20, 2, 17
64, 45, 0, 4
36, -17, 1, 0
96, 34, 8, 39
99, 39, 7, 19
57, 42, 0, 1
76, 55, 0, 17
73, -14, 1, 11
91, 40, 0, 24
108, -20, 2, 0
94, 45, 0, 23
66, -17, 2, 7
85, -4, 7, 10
52, 48, 0, 1
84, 37, 0, 39
87, 42, 0, 29
59, -20, 2, 2
100, -19, 3, 19
64, 58, 0, 5
58, -16, 0, 6
77, -3, 2, 14
61, -11, 0, 3
80, 2, 6, 22
52, -60, 1, 0
79, 43, 1, 16
98, 56, 0, 3
115, -4, 1, 1
82, 48, 0, 16
101, 61, 0, 1
54, -14, 0, 4
91, 53, 0, 13
75, 45, 1, 7
94, 58, 0, 12
88, -16, 3, 22
47, -54, 0, 2
107, -3, 14, 15
68, 5, 1, 12
40, -57, 0, 2
100, -6, 29, 41
86, 59, 1, 9
58, -3, 2, 2
77, 10, 9, 14
89, 64, 0, 7
42, -11, 0, 1
61, 2, 0, 5
80, 15, 28, 1
74, -59, 0, 2
79, 56, 0, 6
63, 48, 2, 3
51, -43, 0, 2
82, 61, 1, 15
114, 13, 1, 1
67, -62, 0, 1
53, 3, 0, 1
72, 16, 7, 6
70, -57, 0, 1
56, 8, 0, 4
88, -3, 10, 20
47, -41, 0, 2
107, 10, 26, 4
74, 62, 0, 5
65, 13, 1, 6
63, -60, 1, 0
49, 5, 0, 1
68, 18, 3, 0
62, -56, 2, 1
81, -43, 0, 1
67, 59, 0, 3
86, 72, 0, 4
39, -40, 1, 1
70, 64, 0, 5
83, 3, 12, 19
102, 16, 43, 38
74, -46, 0, 2
60, 19, 2, 0
63, 61, 0, 3
51, -30, 0, 2
95, 13, 45, 7
53, 16, 0, 2
72, 29, 11, 5
37, 8, 1, 1
56, 21, 0, 1
69, -40, 0, 3
113, 3, 4, 2
46, 13, 0, 1
49, 18, 0, 3
90, 19, 20, 31
62, -43, 1, 8
81, -30, 1, 12
39, -27, 0, 1
83, 16, 25, 0
102, 29, 38, 11
41, 19, 1, 0
60, 32, 1, 2
44, 24, 0, 1
57, -37, 0, 3
76, -24, 1, 16
92, -43, 0, 1
78, 22, 22, 8
97, 35, 2, 35
69, -27, 0, 11
55, 38, 0, 1
113, 16, 3, 0
71, 19, 12, 0
90, 32, 4, 55
84, -42, 1, 1
103, -29, 0, 1
48, 35, 1, 2
87, -37, 0, 4
106, -24, 1, 1
105, 17, 46, 21
64, -21, 0, 10
108, 22, 31, 2
96, -32, 1, 3
41, 32, 0, 1
55, -70, 0, 1
99, -27, 0, 7
85, 38, 0, 20
38, -37, 3, 3
57, -24, 0, 3
76, -11, 1, 22
59, 22, 2, 1
78, 35, 1, 19
97, 48, 0, 15
50, -27, 0, 1
91, -26, 0, 12
36, 38, 0, 2
110, -13, 3, 2
55, 51, 0, 1
94, -21, 4, 24
71, 32, 6, 1
112, 33, 1, 0
43, -67, 1, 1
84, -29, 1, 16
103, -16, 6, 14
87, -24, 1, 16
106, -11, 6, 10
73, 41, 0, 7
45, -21, 1, 3
105, 30, 29, 2
64, -8, 0, 8
108, 35, 4, 0
80, -64, 0, 1
66, 38, 4, 2
85, 51, 0, 17
38, -24, 0, 1
79, -23, 0, 13
98, -10, 16, 41
82, -18, 2, 18
101, -5, 22, 39
59, 35, 0, 3
100, 36, 15, 19
91, -13, 2, 31
77, 52, 1, 4
75, -21, 1, 14
94, -8, 13, 50
80, 57, 0, 14
52, -5, 0, 1
65, -66, 0, 1
109, -23, 0, 1
54, 41, 0, 1
68, -61, 0, 1
73, 54, 1, 6
86, -7, 9, 32
58, -69, 0, 1
89, -1, 10, 14
89, -2, 10, 16
77, -56, 0, 2
61, -64, 0, 1
66, 51, 0, 5
79, -10, 2, 15
98, 3, 43, 40
65, 55, 0, 1
63, -18, 0, 4
82, -5, 1, 34
101, 8, 54, 18
68, 60, 0, 3
54, -67, 0, 1
40, -1, 1, 0
40, -2, 0, 2
100, 49, 0, 7
72, -50, 0, 1
58, 52, 0, 1
77, 65, 0, 8
75, -8, 4, 18
42, 44, 0, 1
61, 57, 0, 4
80, 70, 0, 4
74, -4, 2, 16
93, 9, 30, 6
51, 12, 1, 0
49, -61, 1, 1
109, -10, 1, 3
68, -48, 0, 2
95, 55, 0, 8
54, 54, 0, 1
67, -7, 0, 8
26, -45, 0, 1
86, 6, 16, 19
72, 71, 0, 3
70, -1, 2, 14
70, -2, 1, 7
89, 11, 31, 13
58, -56, 0, 2
42, -64, 0, 1
61, -51, 1, 0
88, 52, 0, 30
60, -47, 1, 0
63, -5, 0, 5
104, -4, 28, 35
49, 60, 0, 1
81, 12, 16, 12
53, -50, 1, 0
72, -37, 1, 4
37, -58, 0, 1
56, -45, 0, 2
74, 9, 5, 14
93, 22, 6, 52
46, -53, 1, 0
51, 25, 0, 2
35, 17, 1, 0
67, 6, 1, 6
70, 11, 5, 6
111, 12, 9, 6
83, -50, 0, 1
88, 65, 1, 13
47, 27, 0, 1
60, -34, 0, 7
104, 9, 74, 10
62, 12, 1, 2
81, 25, 5, 23
34, -50, 1, 0
53, -37, 0, 4
97, -31, 0, 1
83, 71, 0, 1
96, 10, 65, 7
55, -28, 0, 2
71, -47, 2, 5
90, -34, 1, 5
76, 31, 5, 13
48, -31, 0, 1
92, 12, 55, 4
111, 25, 7, 0
50, 15, 2, 3
83, -37, 0, 7
69, 28, 5, 0
41, -34, 1, 1
44, -29, 1, 1
85, -28, 2, 10
62, 25, 1, 2
103, 26, 30, 4
106, 31, 21, 1
59, -44, 1, 1
78, -31, 0, 8
97, -18, 4, 28
96, 23, 17, 36
55, -15, 0, 2
99, 28, 23, 26
71, -34, 2, 8
57, 31, 0, 3
76, 44, 0, 10
48, -18, 0, 1
92, 25, 16, 44
64, -74, 0, 1
69, 41, 3, 0
66, -28, 0, 11
85, -15, 5, 19
84, 26, 4, 28
103, 39, 3, 9
87, 31, 0, 35
106, 44, 1, 0
59, -31, 1, 2
78, -18, 1, 21
64, 47, 2, 3
77, -14, 1, 9
80, -9, 0, 21
38, 31, 0, 1
98, 45, 0, 18
101, 50, 0, 2
54, -25, 0, 1
73, -12, 0, 19
45, -74, 0, 1
105, -23, 0, 8
91, 42, 0, 26
75, 34, 2, 12
108, -18, 0, 1
94, 47, 0, 19
66, -15, 0, 7
107, -14, 4, 5
52, 50, 0, 2
84, 39, 0, 27
43, 1, 0, 1
87, 44, 0, 19
40, -68, 1, 0
100, -17, 4, 17
64, 60, 0, 7
58, -14, 0, 3
80, 4, 10, 20
52, -58, 0, 2
79, 45, 0, 12
98, 58, 0, 3
82, 50, 0, 21
54, -12, 0, 1
73, 1, 3, 14
114, 2, 3, 0
72, 5, 3, 10
75, 47, 1, 9
94, 60, 1, 5
88, -14, 5, 21
47, -52, 0, 1
52, 63, 0, 1
93, 64, 0, 5
46, -11, 0, 2
65, 2, 1, 6
68, 7, 2, 10
67, 48, 2, 0
100, -4, 25, 54
86, 61, 0, 12
70, 53, 0, 8
89, 66, 0, 11
42, -9, 0, 1
61, 4, 0, 2
102, 5, 51, 32
74, -57, 0, 1
79, 58, 0, 7
63, 50, 0, 2
82, 63, 0, 13
35, -49, 0, 4
95, 2, 28, 23
67, -60, 0, 1
72, 18, 13, 1
56, 10, 0, 3
74, 64, 0, 5
46, 2, 0, 1
65, 15, 2, 4
68, 20, 12, 3
62, -54, 0, 1
81, -41, 1, 3
67, 61, 0, 3
39, -38, 1, 0
70, 66, 0, 3
83, 5, 9, 10
102, 18, 52, 50
41, 8, 0, 2
74, -44, 0, 7
60, 21, 2, 4
63, 63, 0, 3
35, -36, 1, 1
95, 15, 39, 24
62, 67, 0, 1
53, 18, 1, 2
37, 10, 0, 1
56, 23, 1, 1
97, 24, 23, 24
50, -51, 0, 2
69, -38, 0, 3
113, 5, 4, 1
71, 8, 3, 8
90, 21, 21, 49
62, -41, 0, 8
103, -40, 0, 1
92, 67, 0, 3
83, 18, 20, 4
41, 21, 0, 2
60, 34, 1, 2
44, 26, 0, 2
57, -35, 0, 2
76, -22, 2, 13
92, -41, 0, 6
78, 24, 10, 12
97, 37, 5, 33
50, -38, 0, 1
69, -25, 1, 11
113, 18, 3, 0
71, 21, 12, 1
90, 34, 1, 55
84, -40, 1, 3
103, -27, 1, 2
48, 37, 0, 2
87, -35, 1, 6
106, -22, 1, 2
105, 19, 33, 9
64, -19, 0, 10
108, 24, 27, 0
96, -30, 0, 3
55, -68, 0, 2
66, 27, 5, 0
99, -25, 1, 9
85, 40, 0, 33
57, -22, 0, 3
73, -78, 0, 1
59, 24, 1, 2
78, 37, 0, 18
91, -24, 6, 17
110, -11, 0, 2
55, 53, 0, 3
75, -32, 1, 7
94, -19, 10, 32
84, -27, 0, 14
43, -65, 0, 1
87, -22, 3, 26
73, 43, 1, 4
45, -19, 0, 2
105, 32, 16, 2
64, -6, 1, 4
108, 37, 5, 0
61, -75, 0, 1
80, -62, 1, 0
66, 40, 1, 2
85, 53, 2, 14
79, -21, 0, 8
98, -8, 19, 47
82, -16, 3, 22
101, -3, 34, 39
54, -78, 0, 3
73, -65, 0, 1
59, 37, 0, 1
100, 38, 6, 21
91, -11, 6, 31
58, 41, 3, 0
77, 54, 0, 9
75, -19, 0, 11
94, -6, 14, 53
61, 46, 0, 3
80, 59, 0, 11
52, -3, 0, 2
68, -59, 0, 5
54, 43, 0, 1
73, 56, 0, 5
67, -18, 1, 11
86, -5, 5, 20
58, -67, 0, 2
77, -54, 0, 3
61, -62, 0, 2
47, 3, 1, 0
88, 41, 0, 29
79, -8, 2, 23
65, 57, 0, 3
63, -16, 0, 5
82, -3, 7, 25
68, 62, 0, 6
54, -65, 0, 1
100, 51, 0, 6
72, -48, 0, 2
58, 54, 0, 4
77, 67, 0, 6
56, -56, 0, 2
42, 46, 0, 1
61, 59, 0, 2
80, 72, 0, 4
74, -1, 6, 24
74, -2, 1, 19
93, 11, 37, 4
65, -51, 1, 1
51, 14, 2, 0
49, -59, 0, 1
109, -8, 5, 7
68, -46, 0, 3
95, 57, 0, 14
67, -5, 0, 7
86, 8, 22, 25
89, 13, 37, 1
88, 54, 0, 16
47, 16, 0, 2
60, -45, 2, 2
46, 57, 0, 1
65, 70, 0, 1
63, -3, 0, 4
104, -1, 24, 46
104, -2, 16, 39
40, 13, 0, 1
81, 14, 22, 2
53, -48, 0, 2
72, -35, 0, 7
39, 17, 0, 1
37, -56, 0, 1
56, -43, 0, 4
116, 8, 1, 0
83, 60, 0, 12
74, 11, 5, 12
93, 24, 8, 37
46, -51, 1, 0
51, 27, 0, 1
49, -46, 0, 4
95, 70, 0, 4
48, -42, 0, 3
111, 14, 10, 4
83, -48, 0, 1
69, 17, 5, 3
60, -32, 0, 7
44, -40, 1, 0
104, 11, 66, 5
62, 14, 0, 2
81, 27, 0, 24
34, -48, 0, 2
78, -42, 0, 4
97, -29, 1, 2
83, 73, 0, 1
96, 12, 69, 5
55, -26, 0, 2
99, 17, 25, 29
71, -45, 1, 4
90, -32, 0, 10
76, 33, 3, 17
48, -29, 0, 1
92, 14, 43, 10
111, 27, 4, 0
69, 30, 3, 0
41, -32, 1, 0
44, -27, 0, 1
85, -26, 1, 10
43, -23, 1, 1
103, 28, 30, 4
106, 33, 14, 2
59, -42, 0, 2
78, -29, 3, 15
97, -16, 7, 30
64, 36, 0, 4
96, 25, 25, 44
55, -13, 0, 2
99, 30, 28, 26
38, 20, 0, 2
71, -32, 0, 7
57, 33, 1, 2
76, 46, 1, 22
73, -23, 0, 16
50, 30, 0, 1
91, 31, 5, 34
94, 36, 3, 48
66, -26, 0, 5
85, -13, 2, 14
84, 28, 1, 36
43, -10, 0, 3
103, 41, 3, 7
87, 33, 0, 29
