EV, LA, Hits, Outs
89, 82, 0, 2
102, 21, 44, 38
74, -41, 0, 4
60, 24, 1, 1
93, -28, 2, 9
32, -38, 0, 2
63, 66, 0, 3
104, 67, 0, 1
95, 18, 22, 39
81, 83, 0, 3
67, -44, 2, 4
53, 21, 0, 2
72, 34, 3, 7
70, -39, 0, 5
56, 26, 0, 1
69, -35, 0, 6
74, 80, 0, 5
113, 8, 4, 1
49, 23, 2, 1
90, 24, 13, 36
62, -38, 0, 8
81, -25, 0, 7
67, 77, 0, 3
70, 82, 0, 1
83, 21, 19, 15
102, 34, 19, 27
55, -78, 0, 2
60, 37, 0, 4
99, -35, 1, 5
32, -25, 0, 3
35, -20, 0, 1
76, -19, 0, 10
62, 83, 0, 1
53, 34, 1, 2
92, -38, 1, 5
56, 39, 0, 1
97, 40, 5, 32
9, -36, 0, 1
50, -35, 0, 3
69, -22, 0, 8
55, 43, 0, 2
113, 21, 4, 0
44, -79, 1, 1
71, 24, 22, 0
90, 37, 0, 35
43, -75, 0, 1
62, -25, 0, 6
103, -24, 1, 9
106, -19, 0, 8
92, 83, 0, 2
64, -16, 0, 9
36, -78, 0, 2
96, -27, 2, 14
55, -65, 1, 4
99, -22, 4, 11
85, 43, 0, 21
76, -6, 1, 22
92, -25, 3, 13
78, 40, 1, 22
97, 53, 0, 12
50, -22, 0, 4
91, -21, 0, 27
110, -8, 0, 4
55, 56, 0, 1
94, -16, 2, 25
71, 37, 9, 8
84, -24, 2, 23
103, -11, 5, 27
48, 53, 0, 1
87, -19, 2, 22
106, -6, 13, 14
59, -81, 0, 1
45, -16, 1, 0
105, 35, 16, 6
64, -3, 0, 5
77, -64, 3, 1
108, 40, 2, 1
66, 43, 2, 0
85, 56, 0, 22
38, -19, 0, 1
57, -6, 0, 4
98, -5, 16, 52
54, -75, 1, 1
73, -62, 0, 2
59, 40, 0, 3
78, 53, 1, 13
91, -8, 5, 36
36, 56, 0, 1
110, 5, 20, 6
77, 57, 0, 8
75, -16, 1, 13
94, -3, 7, 50
80, 62, 0, 16
33, -13, 1, 0
66, -65, 0, 1
65, -61, 1, 2
84, -11, 2, 28
87, -6, 3, 19
54, 46, 0, 1
73, 59, 0, 5
86, -2, 8, 19
86, -1, 7, 22
58, -64, 0, 5
89, 3, 10, 17
77, -51, 0, 1
42, -72, 1, 4
61, -59, 1, 0
80, -46, 2, 5
66, 56, 0, 3
79, -5, 5, 24
98, 8, 59, 25
63, -13, 1, 5
101, 13, 69, 6
54, -62, 1, 2
40, 3, 0, 1
100, 54, 0, 5
12, -59, 0, 1
31, -46, 0, 4
72, -45, 1, 6
58, 57, 0, 4
77, 70, 0, 9
75, -3, 3, 14
116, -2, 1, 1
61, 62, 0, 2
80, 75, 0, 9
88, -64, 0, 1
52, 13, 1, 1
93, 14, 37, 2
46, -61, 0, 2
65, -48, 1, 6
49, -56, 0, 1
109, -5, 3, 5
68, -43, 2, 7
73, 72, 0, 9
67, -2, 1, 5
67, -1, 3, 7
86, 11, 22, 12
26, -40, 0, 1
72, 76, 0, 4
70, 3, 5, 18
58, -51, 0, 6
89, 16, 24, 2
42, -59, 0, 1
61, -46, 1, 5
88, 57, 1, 23
47, 19, 0, 4
79, 8, 9, 18
65, 73, 0, 3
82, 13, 20, 15
68, 78, 0, 5
40, 16, 1, 0
81, 17, 24, 2
34, -58, 0, 1
53, -45, 0, 1
72, -32, 1, 12
58, 70, 0, 1
56, -40, 2, 3
61, 75, 0, 3
102, 76, 0, 1
88, -51, 0, 2
74, 14, 5, 14
93, 27, 4, 35
46, -48, 0, 1
51, 30, 0, 1
90, -42, 0, 1
109, 8, 20, 5
95, 73, 0, 3
67, 11, 1, 4
26, -27, 1, 0
53, 76, 0, 1
72, 89, 0, 1
70, 16, 6, 6
111, 17, 16, 2
83, -45, 0, 3
102, -32, 2, 1
88, 70, 0, 15
47, 32, 0, 1
41, -42, 0, 1
60, -29, 0, 4
44, -37, 0, 1
104, 14, 53, 25
62, 17, 4, 6
81, 30, 5, 22
34, -45, 0, 2
53, -32, 0, 3
56, -27, 1, 3
97, -26, 2, 11
83, 76, 0, 10
23, 25, 0, 1
74, 27, 11, 4
32, 30, 1, 0
30, -80, 0, 1
71, -42, 0, 2
90, -29, 3, 10
35, 35, 1, 2
76, 36, 0, 15
92, 17, 28, 19
39, -75, 0, 3
111, 30, 2, 0
83, -32, 1, 15
50, 20, 0, 1
69, 33, 10, 1
44, -24, 0, 1
104, 27, 59, 8
71, 79, 0, 6
57, -85, 0, 1
62, 30, 5, 2
103, 31, 30, 12
106, 36, 14, 6
59, -39, 0, 1
78, -26, 0, 9
97, -13, 12, 24
50, -88, 0, 1
96, 28, 17, 44
99, 33, 14, 32
71, -29, 1, 6
57, 36, 0, 1
76, 49, 1, 12
29, -26, 0, 1
92, 30, 3, 43
64, -69, 2, 3
50, 33, 0, 1
105, -31, 0, 1
69, 46, 2, 4
108, -26, 0, 5
66, -23, 0, 12
85, -10, 3, 17
30, 54, 0, 1
57, -72, 1, 4
84, 31, 3, 32
43, -7, 1, 1
103, 44, 0, 6
87, 36, 0, 19
59, -26, 0, 4
78, -13, 2, 12
45, 39, 0, 1
64, 52, 0, 7
96, 41, 1, 43
55, 3, 0, 1
99, 46, 0, 12
52, -66, 0, 6
57, 49, 0, 2
98, 50, 0, 19
101, 55, 0, 4
73, -7, 1, 12
45, -69, 2, 1
105, -18, 1, 7
64, -56, 0, 1
91, 47, 0, 25
75, 39, 2, 7
108, -13, 2, 7
94, 52, 0, 27
66, -10, 1, 14
24, -7, 0, 1
84, 44, 1, 17
43, 6, 1, 1
87, 49, 0, 16
100, -12, 16, 33
119, 1, 1, 0
64, 65, 0, 6
58, -9, 0, 1
77, 4, 8, 21
75, -69, 0, 2
94, -56, 0, 1
80, 9, 10, 15
52, -53, 1, 1
93, -52, 0, 1
79, 50, 0, 12
98, 63, 0, 9
82, 55, 0, 11
54, -7, 0, 2
73, 6, 4, 8
114, 7, 2, 0
67, -68, 0, 1
86, -55, 0, 1
91, 60, 1, 13
70, -63, 1, 1
89, -50, 0, 2
75, 52, 0, 7
94, 65, 0, 11
88, -9, 3, 15
47, -47, 0, 2
107, 4, 21, 18
52, 68, 0, 1
79, -58, 3, 1
65, 7, 5, 7
63, -66, 0, 5
82, -53, 1, 3
68, 12, 3, 10
40, -50, 0, 2
100, 1, 27, 42
67, 53, 1, 5
86, 66, 0, 15
58, 4, 0, 2
70, 58, 0, 6
77, 17, 27, 2
89, 71, 0, 11
61, 9, 1, 7
80, 22, 21, 4
74, -52, 3, 4
93, -39, 0, 4
79, 63, 1, 4
32, -49, 0, 3
63, 55, 0, 2
51, -36, 0, 2
82, 68, 0, 20
35, -44, 0, 1
95, 7, 25, 17
114, 20, 6, 0
67, -55, 2, 1
53, 10, 0, 2
86, -42, 0, 1
72, 23, 20, 1
70, -50, 1, 5
89, -37, 3, 3
56, 15, 0, 1
28, -47, 0, 1
88, 4, 15, 18
47, -34, 0, 1
74, 69, 0, 6
93, 82, 0, 1
46, 7, 0, 1
65, 20, 4, 3
63, -53, 3, 3
49, 12, 0, 1
68, 25, 10, 0
21, -50, 1, 0
62, -49, 0, 8
81, -36, 0, 7
67, 66, 0, 3
26, 28, 0, 1
86, 79, 0, 8
39, -33, 0, 1
70, 71, 0, 5
42, 9, 1, 1
83, 10, 9, 11
102, 23, 48, 29
47, 87, 0, 1
74, -39, 0, 5
60, 26, 0, 2
32, -36, 0, 1
63, 68, 0, 2
35, -31, 1, 2
95, 20, 19, 41
62, 72, 0, 4
81, 85, 0, 2
72, 36, 12, 1
56, 28, 0, 2
69, -33, 1, 9
74, 82, 0, 7
113, 10, 2, 0
27, -30, 1, 1
46, 20, 0, 2
104, -39, 0, 1
90, 26, 9, 40
62, -36, 1, 5
81, -23, 0, 15
39, -20, 1, 0
92, 72, 0, 6
83, 23, 9, 14
102, 36, 17, 21
96, -38, 0, 5
55, -76, 0, 1
60, 39, 2, 1
99, -33, 0, 7
57, -30, 0, 1
76, -17, 1, 19
62, 85, 0, 2
48, -79, 1, 1
92, -36, 0, 3
78, 29, 6, 16
97, 42, 0, 26
50, -33, 1, 1
69, -20, 0, 17
110, -19, 1, 3
55, 45, 0, 1
113, 23, 5, 0
27, -17, 0, 1
71, 26, 12, 0
30, -12, 1, 2
90, 39, 1, 40
84, -35, 0, 9
103, -22, 2, 10
87, -30, 1, 12
106, -17, 3, 9
92, 85, 0, 2
23, -15, 0, 1
105, 24, 44, 5
64, -14, 0, 6
108, 29, 24, 0
55, -63, 1, 4
96, -25, 4, 17
99, -20, 1, 10
85, 45, 0, 21
38, -30, 0, 1
57, -17, 0, 2
76, -4, 3, 16
84, 86, 0, 1
73, -73, 2, 0
59, 29, 1, 3
78, 42, 0, 11
97, 55, 0, 13
50, -20, 0, 1
91, -19, 2, 19
36, 45, 1, 0
110, -6, 4, 3
94, -14, 5, 36
52, -11, 0, 4
71, 39, 6, 1
84, -22, 3, 12
43, -60, 0, 2
103, -9, 7, 28
87, -17, 2, 17
106, -4, 16, 21
73, 48, 1, 7
59, -79, 0, 2
45, -14, 0, 1
105, 37, 13, 9
58, -75, 1, 1
77, -62, 0, 1
108, 42, 1, 1
61, -70, 0, 2
80, -57, 1, 3
66, 45, 0, 1
85, 58, 1, 26
79, -16, 0, 15
24, 48, 1, 0
98, -3, 20, 44
82, -11, 2, 24
101, 2, 34, 23
54, -73, 0, 2
73, -60, 1, 0
100, 43, 2, 28
31, -57, 2, 0
91, -6, 4, 37
77, 59, 0, 6
75, -14, 1, 18
80, 64, 0, 17
65, -59, 0, 1
109, -16, 1, 6
68, -54, 0, 3
54, 48, 0, 1
73, 61, 0, 10
58, -62, 1, 3
89, 5, 14, 25
77, -49, 1, 0
61, -57, 5, 0
80, -44, 2, 6
66, 58, 0, 8
47, 8, 0, 1
79, -3, 1, 10
98, 10, 50, 18
65, 62, 0, 5
63, -11, 0, 6
82, 2, 6, 24
101, 15, 48, 27
68, 67, 0, 10
54, -60, 3, 1
100, 56, 1, 1
72, -43, 1, 2
77, 72, 0, 10
42, 51, 1, 0
61, 64, 0, 4
80, 77, 0, 8
88, -62, 0, 1
33, 2, 1, 0
74, 3, 5, 20
93, 16, 40, 7
46, -59, 1, 1
65, -46, 1, 3
49, -54, 2, 1
109, -3, 6, 9
68, -41, 1, 5
95, 62, 0, 11
54, 61, 0, 1
86, 13, 28, 7
72, 78, 0, 6
70, 5, 1, 9
89, 18, 30, 8
42, -57, 0, 1
83, -56, 1, 1
28, 8, 0, 1
102, -43, 2, 0
88, 59, 1, 11
60, -40, 1, 6
65, 75, 0, 1
63, 2, 0, 8
104, 3, 34, 33
68, 80, 0, 4
81, 19, 21, 1
53, -43, 0, 2
72, -30, 0, 8
58, 72, 0, 3
37, -51, 1, 1
56, -38, 0, 1
42, 64, 0, 1
116, 13, 1, 1
61, 77, 0, 1
74, 16, 14, 5
93, 29, 6, 45
60, 81, 0, 4
46, -46, 0, 3
90, -40, 2, 4
95, 75, 1, 1
67, 13, 2, 7
70, 18, 12, 6
111, 19, 14, 4
56, 83, 0, 1
83, -43, 0, 8
69, 22, 9, 0
102, -30, 0, 4
88, 72, 0, 12
60, -27, 1, 3
46, 75, 0, 2
44, -35, 1, 2
104, 16, 50, 36
90, 81, 0, 5
81, 32, 0, 17
37, -38, 0, 1
56, -25, 0, 3
97, -24, 2, 11
83, 78, 0, 10
96, 17, 26, 44
55, -21, 1, 2
99, 22, 20, 40
32, 32, 0, 2
71, -40, 0, 6
90, -27, 0, 11
76, 38, 0, 11
29, -37, 0, 1
92, 19, 16, 29
111, 32, 5, 0
64, -80, 0, 1
50, 22, 1, 0
105, -42, 0, 1
69, 35, 8, 0
41, -27, 1, 0
85, -21, 4, 8
57, -83, 0, 1
62, 32, 4, 2
103, 33, 15, 17
106, 38, 12, 5
59, -37, 0, 4
78, -24, 0, 11
97, -11, 9, 40
36, -21, 1, 0
96, 30, 14, 64
55, -8, 0, 2
99, 35, 10, 26
71, -27, 0, 10
57, 38, 1, 1
76, 51, 2, 16
48, -11, 0, 1
92, 32, 2, 40
59, 84, 0, 1
45, -80, 0, 1
64, -67, 1, 5
105, -29, 1, 1
91, 36, 1, 50
108, -24, 0, 3
94, 41, 0, 38
66, -21, 2, 8
85, -8, 1, 22
57, -70, 0, 2
84, 33, 0, 23
103, 46, 0, 6
87, 38, 0, 38
106, 51, 0, 1
59, -24, 0, 1
64, 54, 0, 8
77, -7, 1, 12
80, -1, 4, 17
80, -2, 1, 16
33, -77, 1, 1
52, -64, 1, 2
57, 51, 0, 3
98, 52, 0, 11
101, 57, 0, 2
73, -5, 2, 14
31, -2, 1, 0
31, -1, 0, 1
91, 49, 0, 22
89, -61, 0, 1
75, 41, 0, 6
94, 54, 0, 20
66, -8, 1, 18
107, -7, 7, 12
84, 46, 0, 24
63, -77, 1, 1
87, 51, 0, 24
100, -10, 12, 32
86, 55, 0, 23
58, -7, 0, 1
77, 6, 4, 11
75, -67, 0, 3
61, -2, 1, 3
61, -1, 0, 1
80, 11, 14, 18
33, -64, 0, 2
52, -51, 0, 4
79, 52, 1, 15
98, 65, 0, 6
63, 44, 0, 1
51, -47, 1, 1
82, 57, 0, 10
54, -5, 1, 0
73, 8, 5, 10
114, 9, 1, 1
67, -66, 1, 4
86, -53, 0, 1
31, 11, 1, 0
72, 12, 6, 9
70, -61, 1, 2
89, -48, 0, 3
75, 54, 1, 5
28, -58, 2, 0
88, -7, 6, 27
107, 6, 32, 22
52, 70, 0, 1
93, 71, 0, 12
79, -56, 0, 2
46, -4, 0, 1
65, 9, 1, 3
82, -51, 1, 2
49, 1, 0, 1
68, 14, 7, 4
109, 52, 0, 1
81, -47, 0, 1
67, 55, 0, 4
86, 68, 0, 25
70, 60, 1, 7
58, 6, 1, 2
89, 73, 0, 13
42, -2, 0, 1
61, 11, 0, 2
102, 12, 91, 6
74, -50, 2, 3
93, -37, 0, 4
79, 65, 0, 12
32, -47, 0, 1
63, 57, 0, 4
82, 70, 0, 16
95, 9, 38, 19
114, 22, 3, 0
67, -53, 1, 2
53, 12, 1, 0
72, 25, 19, 0
70, -48, 3, 5
56, 17, 0, 2
28, -45, 1, 0
88, 6, 20, 25
47, -32, 3, 0
74, 71, 0, 8
93, 84, 0, 1
46, 9, 0, 1
65, 22, 3, 1
49, 14, 0, 1
68, 27, 6, 0
62, -47, 0, 5
81, -34, 0, 6
67, 68, 0, 4
26, 30, 0, 1
70, 73, 0, 6
42, 11, 0, 1
83, 12, 15, 10
102, 25, 46, 32
74, -37, 1, 7
60, 28, 4, 1
32, -34, 0, 1
35, -29, 0, 1
76, -28, 2, 5
95, 22, 6, 43
62, 74, 0, 3
81, 87, 0, 1
34, 12, 1, 0
53, 25, 0, 2
92, -47, 2, 2
56, 30, 0, 2
97, 31, 17, 32
50, -44, 0, 2
69, -31, 0, 5
74, 84, 0, 9
113, 12, 4, 0
71, 15, 9, 7
30, -23, 1, 0
90, 28, 6, 47
104, -37, 0, 1
62, -34, 0, 4
103, -33, 0, 1
20, -31, 0, 1
106, -28, 0, 2
92, 74, 0, 8
39, -18, 0, 1
83, 25, 8, 21
96, -36, 0, 10
55, -74, 0, 1
41, 28, 0, 1
60, 41, 3, 1
99, -31, 2, 2
57, -28, 0, 1
76, -15, 1, 21
48, -77, 0, 2
34, 25, 1, 0
92, -34, 2, 10
78, 31, 0, 16
97, 44, 1, 27
69, -18, 0, 10
110, -17, 4, 3
55, 47, 0, 1
113, 25, 3, 0
27, -15, 1, 1
71, 28, 8, 1
30, -10, 0, 2
90, 41, 0, 33
84, -33, 1, 14
29, 31, 0, 1
103, -20, 3, 12
87, -28, 0, 15
106, -15, 1, 17
45, -25, 2, 1
105, 26, 41, 1
64, -12, 0, 9
36, -74, 0, 1
108, 31, 14, 0
96, -23, 2, 18
66, 34, 7, 1
99, -18, 5, 18
85, 47, 0, 24
38, -28, 0, 1
57, -15, 0, 1
98, -14, 3, 31
101, -9, 11, 29
54, -84, 0, 1
73, -71, 0, 1
59, 31, 1, 2
78, 44, 0, 15
31, -68, 0, 1
91, -17, 4, 25
110, -4, 5, 4
55, 60, 0, 1
75, -25, 1, 8
94, -12, 5, 42
66, -74, 0, 1
112, 42, 0, 1
24, -71, 1, 0
84, -20, 0, 20
29, 44, 1, 0
87, -15, 4, 23
73, 50, 1, 7
45, -12, 1, 0
105, 39, 7, 6
64, 1, 0, 5
58, -73, 0, 1
77, -60, 1, 2
108, 44, 1, 1
61, -68, 1, 1
80, -55, 0, 5
66, 47, 1, 5
85, 60, 0, 19
38, -15, 1, 1
79, -14, 2, 18
82, -9, 1, 22
101, 4, 40, 33
54, -71, 2, 4
73, -58, 0, 1
59, 44, 0, 2
100, 45, 1, 17
40, -6, 0, 2
91, -4, 12, 30
77, 61, 0, 13
75, -12, 1, 14
94, 1, 19, 24
61, 53, 0, 3
80, 66, 0, 19
33, -9, 1, 1
52, 4, 0, 1
93, 5, 23, 16
65, -57, 1, 1
109, -14, 1, 5
68, -52, 1, 2
54, 50, 0, 1
73, 63, 0, 6
67, -11, 0, 11
86, 2, 9, 27
58, -60, 1, 2
70, -6, 1, 14
89, 7, 27, 19
42, -68, 1, 1
61, -55, 0, 4
88, 48, 1, 28
47, 10, 0, 1
80, -42, 0, 2
65, 64, 0, 2
63, -9, 2, 2
82, 4, 5, 20
68, 69, 0, 4
95, -57, 0, 2
40, 7, 1, 2
100, 58, 0, 4
53, -54, 1, 0
72, -41, 2, 7
58, 61, 0, 1
77, 74, 0, 4
56, -49, 0, 1
116, 2, 0, 1
80, 79, 1, 8
88, -60, 2, 0
74, 5, 7, 9
93, 18, 19, 27
46, -57, 0, 2
65, -44, 0, 6
32, 8, 0, 1
49, -52, 0, 2
68, -39, 0, 8
95, 64, 0, 7
67, 2, 1, 5
86, 15, 43, 0
53, 67, 0, 1
72, 80, 0, 4
70, 7, 5, 10
89, 20, 23, 28
56, 72, 0, 1
42, -55, 0, 2
83, -54, 1, 0
28, 10, 0, 1
88, 61, 0, 19
47, 23, 0, 1
60, -38, 0, 4
65, 77, 0, 3
63, 4, 1, 4
104, 5, 43, 39
49, 69, 0, 1
68, 82, 0, 2
62, 8, 1, 5
81, 21, 24, 3
34, -54, 0, 1
53, -41, 0, 2
72, -28, 1, 8
56, -36, 0, 1
116, 15, 2, 0
83, 67, 0, 15
74, 18, 26, 0
51, 34, 0, 1
90, -38, 0, 8
35, 26, 0, 1
95, 77, 0, 2
48, -35, 0, 1
53, 80, 0, 1
92, 8, 38, 23
111, 21, 13, 0
56, 85, 0, 1
83, -41, 1, 4
69, 24, 6, 0
60, -25, 0, 5
46, 77, 0, 1
44, -33, 0, 1
104, 18, 36, 35
90, 83, 0, 1
62, 21, 7, 2
81, 34, 2, 17
48, 86, 0, 1
34, -41, 1, 0
78, -35, 0, 5
97, -22, 0, 14
83, 80, 1, 2
96, 19, 19, 36
55, -19, 0, 1
99, 24, 32, 22
71, -38, 2, 3
90, -25, 0, 19
76, 40, 1, 8
48, -22, 0, 3
92, 21, 13, 36
111, 34, 5, 0
78, 86, 0, 4
69, 37, 2, 3
44, -20, 0, 2
85, -19, 2, 18
71, 83, 0, 3
57, -81, 0, 1
84, 22, 12, 18
43, -16, 0, 1
103, 35, 20, 10
87, 27, 2, 24
106, 40, 4, 7
59, -35, 0, 2
78, -22, 0, 14
97, -9, 7, 36
64, 43, 1, 4
50, -84, 0, 1
96, 32, 14, 60
99, 37, 9, 24
52, -75, 0, 1
38, 27, 1, 0
57, 40, 0, 1
76, 53, 2, 11
73, -16, 1, 13
59, 86, 0, 1
105, -27, 1, 5
64, -65, 2, 1
91, 38, 2, 38
108, -22, 1, 8
94, 43, 0, 40
66, -19, 1, 10
85, -6, 2, 18
30, 58, 0, 1
38, -81, 0, 1
24, -16, 1, 0
84, 35, 1, 32
43, -3, 0, 1
103, 48, 0, 6
87, 40, 0, 32
59, -22, 2, 1
100, -21, 2, 22
18, -60, 0, 1
45, 43, 0, 1
64, 56, 0, 6
36, -6, 0, 1
77, -5, 0, 20
52, -62, 0, 1
112, -11, 1, 1
79, 41, 1, 16
98, 54, 0, 11
101, 59, 0, 4
54, -16, 0, 4
73, -3, 0, 10
91, 51, 0, 14
75, 43, 1, 11
94, 56, 0, 19
47, -56, 0, 2
66, -6, 2, 10
107, -5, 6, 9
33, 46, 0, 1
79, -67, 0, 1
24, -3, 0, 1
65, -1, 2, 6
65, -2, 1, 7
63, -75, 1, 2
109, 41, 2, 0
68, 3, 4, 17
40, -59, 1, 0
100, -8, 17, 41
86, 57, 1, 30
58, -5, 0, 4
77, 8, 7, 7
89, 62, 0, 16
75, -65, 1, 0
80, 13, 12, 10
33, -62, 1, 0
74, -61, 2, 2
79, 54, 1, 7
98, 67, 0, 5
63, 46, 0, 3
51, -45, 2, 2
82, 59, 1, 18
54, -3, 0, 1
95, -1, 12, 37
95, -2, 12, 46
114, 11, 5, 0
67, -64, 0, 4
86, -51, 0, 3
72, 14, 5, 6
70, -59, 3, 3
89, -46, 0, 1
75, 56, 1, 6
88, -5, 3, 34
47, -43, 1, 0
107, 8, 29, 18
93, 73, 0, 5
65, 11, 2, 3
68, 16, 2, 5
40, -46, 0, 1
81, -45, 2, 7
26, 19, 1, 0
67, 57, 0, 5
86, 70, 0, 15
39, -42, 0, 1
58, 8, 1, 2
70, 62, 0, 8
89, 75, 0, 7
61, 13, 0, 3
102, 14, 62, 16
74, -48, 1, 8
93, -35, 0, 9
60, 17, 0, 4
32, -45, 1, 1
63, 59, 0, 2
51, -32, 0, 2
104, 60, 0, 1
35, -40, 0, 1
95, 11, 39, 14
81, 76, 0, 4
67, -51, 1, 1
72, 27, 9, 0
70, -46, 1, 6
56, 19, 0, 2
28, -43, 0, 2
69, -42, 0, 7
88, 8, 25, 22
74, 73, 0, 9
46, 11, 0, 1
49, 16, 0, 1
90, 17, 38, 12
62, -45, 0, 8
81, -32, 1, 5
67, 70, 0, 8
26, 32, 0, 1
39, -29, 0, 1
70, 75, 0, 8
83, 14, 19, 4
102, 27, 57, 11
55, -85, 0, 1
60, 30, 2, 1
44, 22, 1, 1
35, -27, 0, 1
117, 12, 2, 0
76, -26, 0, 6
62, 76, 0, 1
81, 89, 0, 1
53, 27, 1, 4
92, -45, 0, 1
56, 32, 0, 2
97, 33, 9, 40
69, -29, 0, 4
55, 36, 0, 1
113, 14, 7, 3
27, -26, 1, 0
44, -86, 0, 1
71, 17, 12, 2
30, -21, 0, 1
90, 30, 3, 43
62, -32, 0, 7
103, -31, 0, 3
106, -26, 2, 3
92, 76, 0, 6
23, -24, 1, 0
64, -23, 2, 6
83, 27, 4, 23
96, -34, 0, 5
99, -29, 0, 8
85, 36, 0, 27
57, -26, 0, 2
76, -13, 1, 15
62, 89, 0, 2
59, 20, 2, 0
92, -32, 3, 11
78, 33, 1, 24
18, -18, 0, 1
97, 46, 0, 27
50, -29, 0, 2
91, -28, 0, 14
110, -15, 3, 5
55, 49, 0, 1
94, -23, 4, 30
113, 27, 4, 0
27, -13, 0, 1
71, 30, 9, 1
112, 31, 3, 0
30, -8, 0, 1
43, -69, 1, 0
84, -31, 1, 16
103, -18, 3, 12
48, 46, 0, 2
87, -26, 1, 12
106, -13, 2, 7
45, -23, 0, 1
105, 28, 38, 3
64, -10, 0, 13
36, -72, 0, 1
108, 33, 16, 1
66, 36, 6, 2
85, 49, 0, 18
57, -13, 0, 2
98, -12, 8, 41
101, -7, 11, 38
54, -82, 0, 1
59, 33, 0, 3
78, 46, 0, 18
17, 36, 0, 1
91, -15, 6, 31
110, -1, 10, 7
110, -2, 4, 14
77, 50, 0, 6
75, -23, 1, 6
94, -10, 8, 31
80, 55, 0, 10
66, -72, 0, 1
52, -7, 0, 1
84, -18, 0, 32
87, -13, 3, 19
54, 39, 0, 2
73, 52, 2, 1
45, -10, 0, 1
86, -9, 7, 27
105, 41, 3, 8
58, -71, 1, 4
77, -58, 1, 3
89, -4, 10, 21
108, 46, 0, 1
61, -66, 1, 1
80, -53, 1, 1
66, 49, 1, 5
79, -12, 1, 16
98, 1, 25, 46
63, -20, 0, 9
82, -7, 3, 28
101, 6, 54, 26
54, -69, 1, 1
40, -4, 2, 0
73, -56, 1, 4
100, 47, 0, 12
72, -52, 0, 4
77, 63, 0, 6
75, -10, 1, 22
61, 55, 0, 3
80, 68, 0, 20
52, 6, 1, 0
93, 7, 23, 26
46, -68, 2, 1
65, -55, 3, 4
49, -63, 1, 1
68, -50, 0, 1
109, -12, 0, 5
54, 52, 0, 4
73, 65, 0, 4
67, -9, 0, 7
86, 4, 10, 28
72, 69, 0, 7
70, -4, 0, 11
58, -58, 0, 2
89, 9, 9, 13
42, -66, 0, 2
61, -53, 1, 2
88, 50, 0, 29
47, 12, 0, 1
79, 1, 3, 27
65, 66, 0, 2
63, -7, 0, 5
82, 6, 6, 18
49, 58, 0, 1
68, 71, 0, 6
100, 60, 0, 4
26, 74, 0, 1
53, -52, 0, 2
72, -39, 5, 6
58, 63, 0, 1
56, -47, 1, 1
61, 68, 0, 1
88, -58, 0, 1
74, 7, 4, 13
93, 20, 7, 27
46, -55, 0, 5
65, -42, 1, 3
51, 23, 0, 3
49, -50, 1, 1
109, 1, 9, 6
68, -37, 1, 8
95, 66, 0, 7
67, 4, 0, 9
53, 69, 0, 1
72, 82, 0, 6
70, 9, 0, 8
111, 10, 13, 3
56, 74, 0, 1
83, -52, 0, 2
28, 12, 1, 1
102, -39, 0, 1
88, 63, 0, 14
47, 25, 0, 1
41, -49, 0, 1
60, -36, 1, 0
65, 79, 0, 3
44, -44, 1, 1
104, 7, 39, 26
49, 71, 0, 1
68, 84, 0, 2
62, 10, 2, 4
81, 23, 7, 6
53, -39, 1, 1
56, -34, 0, 4
97, -33, 0, 3
83, 69, 0, 14
74, 20, 15, 0
41, 72, 0, 1
60, 85, 0, 1
51, 36, 1, 2
71, -49, 3, 7
90, -36, 0, 10
95, 79, 0, 1
48, -33, 1, 1
53, 82, 0, 1
92, 10, 34, 9
39, -82, 0, 1
111, 23, 9, 0
37, 74, 0, 1
83, -39, 3, 7
50, 13, 0, 2
69, 26, 3, 0
60, -23, 0, 3
44, -31, 1, 0
104, 20, 36, 28
30, 34, 1, 0
90, 85, 0, 1
71, 72, 0, 3
62, 23, 6, 2
103, 24, 50, 16
78, -33, 0, 6
97, -20, 6, 25
83, 82, 0, 4
36, -30, 0, 1
96, 21, 16, 45
55, -17, 1, 0
99, 26, 38, 37
71, -36, 0, 2
30, -74, 0, 1
90, -23, 2, 17
57, 29, 1, 1
76, 42, 0, 16
48, -20, 1, 0
92, 23, 12, 40
78, 88, 0, 4
50, 26, 0, 2
69, 39, 2, 4
110, 40, 1, 0
108, -33, 0, 1
25, -31, 0, 1
66, -30, 0, 11
85, -17, 1, 16
71, 85, 0, 1
84, 24, 11, 29
43, -14, 1, 2
103, 37, 12, 13
87, 29, 3, 45
106, 42, 3, 3
59, -33, 0, 1
78, -20, 1, 19
23, 44, 0, 1
64, 45, 1, 2
96, 34, 4, 31
55, -4, 0, 2
99, 39, 2, 29
57, 42, 0, 3
76, 55, 1, 11
29, -20, 0, 1
73, -14, 1, 18
18, 50, 1, 0
45, -76, 0, 2
64, -63, 1, 1
105, -25, 1, 1
91, 40, 1, 32
108, -20, 2, 8
94, 45, 0, 38
66, -17, 0, 15
85, -4, 1, 21
52, 48, 0, 1
38, -79, 0, 1
84, 37, 0, 17
87, 42, 0, 23
40, -70, 0, 2
59, -20, 0, 2
100, -19, 4, 25
64, 58, 0, 3
58, -16, 0, 2
77, -3, 1, 16
75, -76, 0, 2
61, -11, 0, 1
80, 2, 6, 14
79, 43, 1, 11
112, -9, 0, 3
98, 56, 0, 16
82, 48, 0, 18
